# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/overall-score-lowest
# rows: 8475 (excluding this header and the column row)
# ranking: Texas campuses with the lowest overall score in 2025-26
# population: 8,475 campuses of 9,031 campuses are ranked here.
# population: 556 were not rated by TEA for 2025-26 and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
1770,8475,221,101903122,Collins Elem,Alief ISD,C,74,719,https://txschools.net/campus/collins-elem-101903122
1770,8475,221,223901101,Colonial Heights Elem,Brownfield ISD,C,74,137,https://txschools.net/campus/colonial-heights-elem-223901101
1770,8475,221,015915115,Colonies North Elem,Northside ISD,C,74,444,https://txschools.net/campus/colonies-north-elem-015915115
1770,8475,221,068802001,Compass Academy Charter School,Compass Academy Charter School,C,74,1759,https://txschools.net/campus/compass-academy-charter-school-068802001
1770,8475,221,233903001,Comstock School,Comstock ISD,C,74,166,https://txschools.net/campus/comstock-school-233903001
1770,8475,221,071902111,Cooley Elem,El Paso ISD,C,74,472,https://txschools.net/campus/cooley-elem-071902111
1770,8475,221,060902041,Cooper JH,Cooper ISD,C,74,193,https://txschools.net/campus/cooper-jh-060902041
1770,8475,221,015916119,Copperfield Elem,Judson ISD,C,74,627,https://txschools.net/campus/copperfield-elem-015916119
1770,8475,221,226903108,Crockett Elem,San Angelo ISD,C,74,315,https://txschools.net/campus/crockett-elem-226903108
1770,8475,221,015907162,David Barkley/Francisco Ruiz Elem,San Antonio ISD,C,74,289,https://txschools.net/campus/david-barkley-francisco-ruiz-elem-015907162
1770,8475,221,220902102,David E Smith Elem,Birdville ISD,C,74,679,https://txschools.net/campus/david-e-smith-elem-220902102
1770,8475,221,199902102,Davis Elem,Royse City ISD,C,74,490,https://txschools.net/campus/davis-elem-199902102
1770,8475,221,227904045,Dessau MS,Pflugerville ISD,C,74,615,https://txschools.net/campus/dessau-ms-227904045
1770,8475,221,057910041,Digital Arts & Technology Academy at Adams MS,Grand Prairie ISD,C,74,501,https://txschools.net/campus/digital-arts-technology-academy-at-adams-ms-057910041
1770,8475,221,009901103,Dillman Elem,Muleshoe ISD,C,74,380,https://txschools.net/campus/dillman-elem-009901103
1770,8475,221,035901041,Dimmitt MS,Dimmitt ISD,C,74,243,https://txschools.net/campus/dimmitt-ms-035901041
1770,8475,221,101912140,Dogan Elem,Houston ISD,C,74,426,https://txschools.net/campus/dogan-elem-101912140
1770,8475,221,101856101,Draw Academy,Draw Academy,C,74,695,https://txschools.net/campus/draw-academy-101856101
1770,8475,221,061905101,Dyer Elem,Krum ISD,C,74,342,https://txschools.net/campus/dyer-elem-061905101
1770,8475,221,205906041,E Merle Smith MS,Sinton ISD,C,74,459,https://txschools.net/campus/e-merle-smith-ms-205906041
1770,8475,221,220905006,Eastern Hills HS,Fort Worth ISD,C,74,1171,https://txschools.net/campus/eastern-hills-hs-220905006
1770,8475,221,015910041,Eisenhower MS,North East ISD,C,74,885,https://txschools.net/campus/eisenhower-ms-015910041
1770,8475,221,241903041,El Campo MS,El Campo ISD,C,74,690,https://txschools.net/campus/el-campo-ms-241903041
1770,8475,221,101907154,Emery Elem,Cypress-Fairbanks ISD,C,74,884,https://txschools.net/campus/emery-elem-101907154
1770,8475,221,220908113,Erma Nash Elem,Mansfield ISD,C,74,582,https://txschools.net/campus/erma-nash-elem-220908113
1770,8475,221,152901196,Ervin Elem,Lubbock ISD,C,74,347,https://txschools.net/campus/ervin-elem-152901196
1770,8475,221,013901102,Fadden-McKeown-Chambliss Elem,Beeville ISD,C,74,542,https://txschools.net/campus/fadden-mckeown-chambliss-elem-013901102
1770,8475,221,243905109,Fain Elem,Wichita Falls ISD,C,74,428,https://txschools.net/campus/fain-elem-243905109
1770,8475,221,246906042,Farley MS,Hutto ISD,C,74,744,https://txschools.net/campus/farley-ms-246906042
1770,8475,221,070912042,Finley JH,Waxahachie ISD,C,74,845,https://txschools.net/campus/finley-jh-070912042
1770,8475,221,246902101,Florence Elem,Florence ISD,C,74,529,https://txschools.net/campus/florence-elem-246902101
1770,8475,221,015908108,Frank Madla Elem,South San Antonio ISD,C,74,269,https://txschools.net/campus/frank-madla-elem-015908108
1770,8475,221,043910052,Frankford MS,Plano ISD,C,74,734,https://txschools.net/campus/frankford-ms-043910052
1770,8475,221,061901130,Fred Hill Elem,Denton ISD,C,74,379,https://txschools.net/campus/fred-hill-elem-061901130
1770,8475,221,152907001,Frenship HS,Frenship ISD,C,74,2421,https://txschools.net/campus/frenship-hs-152907001
1770,8475,221,152907041,Frenship MS,Frenship ISD,C,74,595,https://txschools.net/campus/frenship-ms-152907041
1770,8475,221,122901001,Ft Davis School,Ft Davis ISD,C,74,818,https://txschools.net/campus/ft-davis-school-122901001
1770,8475,221,178904115,Garcia Elem,Corpus Christi ISD,C,74,495,https://txschools.net/campus/garcia-elem-178904115
1770,8475,221,050902101,Gatesville Elem,Gatesville ISD,C,74,573,https://txschools.net/campus/gatesville-elem-050902101
1770,8475,221,050902102,Gatesville Pri,Gatesville ISD,C,74,268,https://txschools.net/campus/gatesville-pri-050902102
1770,8475,221,191901101,Gene Howe Elem,Canyon ISD,C,74,373,https://txschools.net/campus/gene-howe-elem-191901101
1770,8475,221,144901103,Giddings Int,Giddings ISD,C,74,282,https://txschools.net/campus/giddings-int-144901103
1770,8475,221,144901041,Giddings MS,Giddings ISD,C,74,393,https://txschools.net/campus/giddings-ms-144901041
1770,8475,221,084906043,Giles MS,Texas City ISD,C,74,479,https://txschools.net/campus/giles-ms-084906043
1770,8475,221,015915102,Glenn Elem,Northside ISD,C,74,412,https://txschools.net/campus/glenn-elem-015915102
1770,8475,221,220901119,Goodman Elem,Arlington ISD,C,74,447,https://txschools.net/campus/goodman-elem-220901119
1770,8475,221,226907041,Grape Creek MS,Grape Creek ISD,C,74,271,https://txschools.net/campus/grape-creek-ms-226907041
1770,8475,221,212905111,Griffin Elem,Tyler ISD,C,74,618,https://txschools.net/campus/griffin-elem-212905111
1770,8475,221,014906105,Harker Heights Elem,Killeen ISD,C,74,677,https://txschools.net/campus/harker-heights-elem-014906105
1770,8475,221,015904041,Harlandale MS,Harlandale ISD,C,74,690,https://txschools.net/campus/harlandale-ms-015904041
1770,8475,221,227816005,Harmony School of Innovation - Austin,Harmony Public Schools - Central Texas,C,74,364,https://txschools.net/campus/harmony-school-of-innovation-austin-227816005
1770,8475,221,071806005,Harmony Science Academy - Odessa,Harmony Public Schools - West Texas,C,74,546,https://txschools.net/campus/harmony-science-academy-odessa-071806005
1770,8475,221,199902108,Harry Herndon Elem,Royse City ISD,C,74,563,https://txschools.net/campus/harry-herndon-elem-199902108
1770,8475,221,225907041,Harts Bluff MS,Harts Bluff ISD,C,74,206,https://txschools.net/campus/harts-bluff-ms-225907041
1770,8475,221,101903115,Hearne Elem,Alief ISD,C,74,607,https://txschools.net/campus/hearne-elem-101903115
1770,8475,221,101907151,Hemmenway Elem,Cypress-Fairbanks ISD,C,74,935,https://txschools.net/campus/hemmenway-elem-101907151
1770,8475,221,108912115,Henry B Gonzalez Elem,La Joya ISD,C,74,346,https://txschools.net/campus/henry-b-gonzalez-elem-108912115
1770,8475,221,091903041,Henry Scott MS,Denison ISD,C,74,686,https://txschools.net/campus/henry-scott-ms-091903041
1770,8475,221,015815001,Heritage Academy of Windcrest,Heritage Academy,C,74,101,https://txschools.net/campus/heritage-academy-of-windcrest-015815001
1770,8475,221,079907150,Heritage Rose Elem,Fort Bend ISD,C,74,857,https://txschools.net/campus/heritage-rose-elem-079907150
1770,8475,221,097903101,Hico Elem,Hico ISD,C,74,272,https://txschools.net/campus/hico-elem-097903101
1770,8475,221,170908117,Highlands Elem,New Caney ISD,C,74,409,https://txschools.net/campus/highlands-elem-170908117
1770,8475,221,015907005,Highlands HS,San Antonio ISD,C,74,1416,https://txschools.net/campus/highlands-hs-015907005
1770,8475,221,220902112,Holiday Heights Elem,Birdville ISD,C,74,448,https://txschools.net/campus/holiday-heights-elem-220902112
1770,8475,221,101911045,Horace Mann JH,Goose Creek CISD,C,74,955,https://txschools.net/campus/horace-mann-jh-101911045
1770,8475,221,101903123,Horn Elem,Alief ISD,C,74,611,https://txschools.net/campus/horn-elem-101903123
1770,8475,221,101907113,Horne Elem,Cypress-Fairbanks ISD,C,74,839,https://txschools.net/campus/horne-elem-101907113
1770,8475,221,057913102,Houston Elem,Lancaster ISD,C,74,573,https://txschools.net/campus/houston-elem-057913102
1770,8475,221,015915119,Howsman Elem,Northside ISD,C,74,716,https://txschools.net/campus/howsman-elem-015915119
1770,8475,221,146905001,Hull-Daisetta HS,Hull-Daisetta ISD,C,74,103,https://txschools.net/campus/hull-daisetta-hs-146905001
1770,8475,221,188901111,Humphrey's Highland Elem,Amarillo ISD,C,74,626,https://txschools.net/campus/humphrey-s-highland-elem-188901111
1770,8475,221,108807201,IDEA Horizon Vista College Preparatory,IDEA Public Schools,C,74,452,https://txschools.net/campus/idea-horizon-vista-college-preparatory-108807201
1770,8475,221,108807088,IDEA Robindale College Preparatory,IDEA Public Schools,C,74,780,https://txschools.net/campus/idea-robindale-college-preparatory-108807088
1770,8475,221,184903110,Ikard Elem,Weatherford ISD,C,74,573,https://txschools.net/campus/ikard-elem-184903110
1770,8475,221,061902142,Independence Elem,Lewisville ISD,C,74,809,https://txschools.net/campus/independence-elem-061902142
1770,8475,221,084909004,Indian Success Academy,Santa Fe ISD,C,74,44,https://txschools.net/campus/indian-success-academy-084909004
1770,8475,221,220905187,J T Stevens Elem,Fort Worth ISD,C,74,341,https://txschools.net/campus/j-t-stevens-elem-220905187
1770,8475,221,126902105,Jack Taylor Elem,Burleson ISD,C,74,544,https://txschools.net/campus/jack-taylor-elem-126902105
1770,8475,221,061907103,Jackie Fuller Elem,Aubrey ISD,C,74,722,https://txschools.net/campus/jackie-fuller-elem-061907103
1770,8475,221,119902101,Jacksboro Elem,Jacksboro ISD,C,74,454,https://txschools.net/campus/jacksboro-elem-119902101
1770,8475,221,101911103,James Bowie Elem,Goose Creek CISD,C,74,706,https://txschools.net/campus/james-bowie-elem-101911103
1770,8475,221,123907041,Jefferson MS,Port Arthur ISD,C,74,894,https://txschools.net/campus/jefferson-ms-123907041
1770,8475,221,043907123,Jesse McGowen Elem,McKinney ISD,C,74,562,https://txschools.net/campus/jesse-mcgowen-elem-043907123
1770,8475,221,108911101,John H Shary Elem,Sharyland ISD,C,74,610,https://txschools.net/campus/john-h-shary-elem-108911101
1770,8475,221,136901101,Jones Elem/Intermediate School,Brackett ISD,C,74,224,https://txschools.net/campus/jones-elem-intermediate-school-136901101
1770,8475,221,220914041,Kennedale JH,Kennedale ISD,C,74,625,https://txschools.net/campus/kennedale-jh-220914041
1770,8475,221,092902107,Kilgore Int,Kilgore ISD,C,74,536,https://txschools.net/campus/kilgore-int-092902107
1770,8475,221,057839103,La Academia De Estrellas MS,La Academia De Estrellas,C,74,300,https://txschools.net/campus/la-academia-de-estrellas-ms-057839103
1770,8475,221,108912001,La Joya HS,La Joya ISD,C,74,2069,https://txschools.net/campus/la-joya-hs-108912001
1770,8475,221,227912001,Lago Vista HS,Lago Vista ISD,C,74,645,https://txschools.net/campus/lago-vista-hs-227912001
1770,8475,221,079907102,Lakeview Elem,Fort Bend ISD,C,74,321,https://txschools.net/campus/lakeview-elem-079907102
1770,8475,221,191901105,Lakeview Elem,Canyon ISD,C,74,386,https://txschools.net/campus/lakeview-elem-191901105
1770,8475,221,227901014,LBJ Early College HS,Austin ISD,C,74,728,https://txschools.net/campus/lbj-early-college-hs-227901014
1770,8475,221,015905016,Learn4life,Edgewood ISD,C,74,230,https://txschools.net/campus/learn4life-015905016
1770,8475,221,014903102,Leon Heights Elem,Belton ISD,C,74,196,https://txschools.net/campus/leon-heights-elem-014903102
1770,8475,221,183902103,Libby Elem,Carthage ISD,C,74,347,https://txschools.net/campus/libby-elem-183902103
1770,8475,221,246908101,Liberty Hill Elem,Liberty Hill ISD,C,74,724,https://txschools.net/campus/liberty-hill-elem-246908101
1770,8475,221,181908041,Little Cypress JH,Little Cypress-Mauriceville CISD,C,74,539,https://txschools.net/campus/little-cypress-jh-181908041
1770,8475,221,043902109,Lorenzo Dow Hendricks Elem,Anna ISD,C,74,785,https://txschools.net/campus/lorenzo-dow-hendricks-elem-043902109
1770,8475,221,079907139,Lula Belle Goodman Elem,Fort Bend ISD,C,74,761,https://txschools.net/campus/lula-belle-goodman-elem-079907139
1770,8475,221,014906044,Manor MS,Killeen ISD,C,74,533,https://txschools.net/campus/manor-ms-014906044
1770,8475,221,102902001,Marshall HS,Marshall ISD,C,74,1316,https://txschools.net/campus/marshall-hs-102902001
1770,8475,221,009901101,Mary Deshazo Elem,Muleshoe ISD,C,74,300,https://txschools.net/campus/mary-deshazo-elem-009901101
1770,8475,221,101903143,Mata Int,Alief ISD,C,74,687,https://txschools.net/campus/mata-int-101903143
1770,8475,221,070915041,Maypearl MS,Maypearl ISD,C,74,374,https://txschools.net/campus/maypearl-ms-070915041
1770,8475,221,015915158,McDermott Elem,Northside ISD,C,74,735,https://txschools.net/campus/mcdermott-elem-015915158
1770,8475,221,163904041,McDowell MS,Hondo ISD,C,74,396,https://txschools.net/campus/mcdowell-ms-163904041
1770,8475,221,174904043,McMichael MS,Nacogdoches ISD,C,74,1215,https://txschools.net/campus/mcmichael-ms-174904043
1770,8475,221,221904041,Merkel MS,Merkel ISD,C,74,244,https://txschools.net/campus/merkel-ms-221904041
1770,8475,221,147903042,Mexia JH,Mexia ISD,C,74,380,https://txschools.net/campus/mexia-jh-147903042
1770,8475,221,061911124,Molly Livengood Carter Elem,Northwest ISD,C,74,789,https://txschools.net/campus/molly-livengood-carter-elem-061911124
1770,8475,221,220901144,Moore Elem,Arlington ISD,C,74,851,https://txschools.net/campus/moore-elem-220901144
1770,8475,221,015915224,Mora Elem,Northside ISD,C,74,582,https://txschools.net/campus/mora-elem-015915224
1770,8475,221,034907041,Morris Upchurch MS,Queen City ISD,C,74,266,https://txschools.net/campus/morris-upchurch-ms-034907041
1770,8475,221,246911103,Naomi Pasemann Elem,Taylor ISD,C,74,455,https://txschools.net/campus/naomi-pasemann-elem-246911103
1770,8475,221,176902041,Newton MS,Newton ISD,C,74,232,https://txschools.net/campus/newton-ms-176902041
1770,8475,221,015915170,Nichols Elem,Northside ISD,C,74,280,https://txschools.net/campus/nichols-elem-015915170
1770,8475,221,220920102,North Elem,White Settlement ISD,C,74,751,https://txschools.net/campus/north-elem-220920102
1770,8475,221,025902106,Northwest Elem,Brownwood ISD,C,74,498,https://txschools.net/campus/northwest-elem-025902106
1770,8475,221,057916110,Northwood Hills Elem,Richardson ISD,C,74,507,https://txschools.net/campus/northwood-hills-elem-057916110
1770,8475,221,061914108,Oak Point Elem,Little Elm ISD,C,74,655,https://txschools.net/campus/oak-point-elem-061914108
1770,8475,221,152907108,Oak Ridge Elem,Frenship ISD,C,74,667,https://txschools.net/campus/oak-ridge-elem-152907108
1770,8475,221,101902112,Orange Grove Elem,Aldine ISD,C,74,499,https://txschools.net/campus/orange-grove-elem-101902112
1770,8475,221,249906050,Paradise Int,Paradise ISD,C,74,251,https://txschools.net/campus/paradise-int-249906050
1770,8475,221,101919105,Pat Reynolds Elem,Spring ISD,C,74,887,https://txschools.net/campus/pat-reynolds-elem-101919105
1770,8475,221,057850002,Pioneer Technology (PTAA) Greenville,Pioneer Technology & Arts Academy,C,74,865,https://txschools.net/campus/pioneer-technology-ptaa-greenville-057850002
1770,8475,221,220905009,Polytechnic HS,Fort Worth ISD,C,74,1253,https://txschools.net/campus/polytechnic-hs-220905009
1770,8475,221,170908101,Porter Elem,New Caney ISD,C,74,933,https://txschools.net/campus/porter-elem-170908101
1770,8475,221,014910041,Raymond Mays MS,Troy ISD,C,74,427,https://txschools.net/campus/raymond-mays-ms-014910041
1770,8475,221,015916116,Ricardo Salinas Elem,Judson ISD,C,74,582,https://txschools.net/campus/ricardo-salinas-elem-015916116
1770,8475,221,175911101,Rice Elem,Rice ISD,C,74,443,https://txschools.net/campus/rice-elem-175911101
1770,8475,221,093905001,Richards HS,Richards ISD,C,74,261,https://txschools.net/campus/richards-hs-093905001
1770,8475,221,101913127,Ridge Creek Elem,Humble ISD,C,74,1009,https://txschools.net/campus/ridge-creek-elem-101913127
1770,8475,221,227904107,River Oaks Elem,Pflugerville ISD,C,74,521,https://txschools.net/campus/river-oaks-elem-227904107
1770,8475,221,170904043,Robert P Brabham MS,Willis ISD,C,74,668,https://txschools.net/campus/robert-p-brabham-ms-170904043
1770,8475,221,108915101,Roberto Garate Discovery Academy,Monte Alto ISD,C,74,366,https://txschools.net/campus/roberto-garate-discovery-academy-108915101
1770,8475,221,057913107,Rolling Hills Elem,Lancaster ISD,C,74,353,https://txschools.net/campus/rolling-hills-elem-057913107
1770,8475,221,076904001,Rotan K-12,Rotan ISD,C,74,265,https://txschools.net/campus/rotan-k-12-076904001
1770,8475,221,235902110,Rowland Elem,Victoria ISD,C,74,448,https://txschools.net/campus/rowland-elem-235902110
1770,8475,221,165901116,Rusk Elem,Midland ISD,C,74,515,https://txschools.net/campus/rusk-elem-165901116
1770,8475,221,232902101,Sabinal Elem,Sabinal ISD,C,74,230,https://txschools.net/campus/sabinal-elem-232902101
1770,8475,221,232902001,Sabinal Secondary,Sabinal ISD,C,74,217,https://txschools.net/campus/sabinal-secondary-232902001
1770,8475,221,092906102,Sabine Elem,Sabine ISD,C,74,623,https://txschools.net/campus/sabine-elem-092906102
1770,8475,221,240903107,Salinas Elem,United ISD,C,74,813,https://txschools.net/campus/salinas-elem-240903107
1770,8475,221,175903105,Sam Houston Elem,Corsicana ISD,C,74,417,https://txschools.net/campus/sam-houston-elem-175903105
1770,8475,221,233901104,San Felipe Memorial MS,San Felipe-Del Rio CISD,C,74,663,https://txschools.net/campus/san-felipe-memorial-ms-233901104
1770,8475,221,165901045,San Jacinto JH,Midland ISD,C,74,915,https://txschools.net/campus/san-jacinto-jh-165901045
1770,8475,221,220915042,Santo Forte JH,Azle ISD,C,74,498,https://txschools.net/campus/santo-forte-jh-220915042
1770,8475,221,061911108,Seven Hills Elem,Northwest ISD,C,74,675,https://txschools.net/campus/seven-hills-elem-061911108
1770,8475,221,057914111,Shands Elem,Mesquite ISD,C,74,551,https://txschools.net/campus/shands-elem-057914111
1770,8475,221,043910007,Shepton HS,Plano ISD,C,74,1190,https://txschools.net/campus/shepton-hs-043910007
1770,8475,221,220901134,Sherrod Elem,Arlington ISD,C,74,468,https://txschools.net/campus/sherrod-elem-220901134
1770,8475,221,100904001,Silsbee HS,Silsbee ISD,C,74,740,https://txschools.net/campus/silsbee-hs-100904001
1770,8475,221,152903042,Slaton JH,Slaton ISD,C,74,272,https://txschools.net/campus/slaton-jh-152903042
1770,8475,221,101903117,Sneed Elem,Alief ISD,C,74,924,https://txschools.net/campus/sneed-elem-101903117
1770,8475,221,101838102,Southwest Public Schools Int'l Leadership Academy,Southwest Public Schools,C,74,484,https://txschools.net/campus/southwest-public-schools-int-l-leadership-academy-101838102
1770,8475,221,015912110,Spicewood Park Elem,Southwest ISD,C,74,751,https://txschools.net/campus/spicewood-park-elem-015912110
1770,8475,221,170907001,Splendora HS,Splendora ISD,C,74,1712,https://txschools.net/campus/splendora-hs-170907001
1770,8475,221,101920044,Spring Woods MS,Spring Branch ISD,C,74,769,https://txschools.net/campus/spring-woods-ms-101920044
1770,8475,221,227904109,Springhill Elem,Pflugerville ISD,C,74,532,https://txschools.net/campus/springhill-elem-227904109
1770,8475,221,184902108,Springtown Int,Springtown ISD,C,74,625,https://txschools.net/campus/springtown-int-184902108
1770,8475,221,184902041,Springtown MS,Springtown ISD,C,74,624,https://txschools.net/campus/springtown-ms-184902041
1770,8475,221,057903106,Stark Elem,Carrollton-Farmers Branch ISD,C,74,573,https://txschools.net/campus/stark-elem-057903106
1770,8475,221,057905145,Stephen C Foster Elem,Dallas ISD,C,74,462,https://txschools.net/campus/stephen-c-foster-elem-057905145
1770,8475,221,247906101,Stockdale Elem,Stockdale ISD,C,74,418,https://txschools.net/campus/stockdale-elem-247906101
1770,8475,221,079907119,Sugar Mill Elem,Fort Bend ISD,C,74,521,https://txschools.net/campus/sugar-mill-elem-079907119
1770,8475,221,112901108,Sulphur Springs Elem,Sulphur Springs ISD,C,74,562,https://txschools.net/campus/sulphur-springs-elem-112901108
1770,8475,221,101920122,Terrace Elem,Spring Branch ISD,C,74,400,https://txschools.net/campus/terrace-elem-101920122
1770,8475,221,101913110,Timbers Elem,Humble ISD,C,74,538,https://txschools.net/campus/timbers-elem-101913110
1770,8475,221,188901143,Tradewind Elem,Amarillo ISD,C,74,649,https://txschools.net/campus/tradewind-elem-188901143
1770,8475,221,015911108,Tradition Elem,East Central ISD,C,74,699,https://txschools.net/campus/tradition-elem-015911108
1770,8475,221,057813101,Trinity Basin Preparatory - Dallas,Trinity Basin Preparatory,C,74,1654,https://txschools.net/campus/trinity-basin-preparatory-dallas-057813101
1770,8475,221,178912104,Tuloso-Midway Int,Tuloso-Midway ISD,C,74,842,https://txschools.net/campus/tuloso-midway-int-178912104
1770,8475,221,178912101,Tuloso-Midway Pri,Tuloso-Midway ISD,C,74,796,https://txschools.net/campus/tuloso-midway-pri-178912101
1770,8475,221,057803011,Uplift Grand Prep MS,Uplift Education,C,74,423,https://txschools.net/campus/uplift-grand-prep-ms-057803011
1770,8475,221,057914042,Vanston MS,Mesquite ISD,C,74,702,https://txschools.net/campus/vanston-ms-057914042
1770,8475,221,180902101,Vega Elem,Vega ISD,C,74,121,https://txschools.net/campus/vega-elem-180902101
1770,8475,221,003902101,W F Peavy Pri,Hudson ISD,C,74,694,https://txschools.net/campus/w-f-peavy-pri-003902101
1770,8475,221,003902102,W H Bonner Elem,Hudson ISD,C,74,619,https://txschools.net/campus/w-h-bonner-elem-003902102
1770,8475,221,019907117,Waggoner Creek Elem,Texarkana ISD,C,74,333,https://txschools.net/campus/waggoner-creek-elem-019907117
1770,8475,221,057916116,Wallace Elem,Richardson ISD,C,74,650,https://txschools.net/campus/wallace-elem-057916116
1770,8475,221,220905175,Washington Heights Elem,Fort Worth ISD,C,74,264,https://txschools.net/campus/washington-heights-elem-220905175
1770,8475,221,102903041,Waskom MS,Waskom ISD,C,74,187,https://txschools.net/campus/waskom-ms-102903041
1770,8475,221,220905176,Waverly Park Elem,Fort Worth ISD,C,74,652,https://txschools.net/campus/waverly-park-elem-220905176
1770,8475,221,094901105,Weinert Elem,Seguin ISD,C,74,437,https://txschools.net/campus/weinert-elem-094901105
1770,8475,221,220905015,Western Hills HS,Fort Worth ISD,C,74,777,https://txschools.net/campus/western-hills-hs-220905015
1770,8475,221,152907105,Westwind Elem,Frenship ISD,C,74,602,https://txschools.net/campus/westwind-elem-152907105
1770,8475,221,109911101,Whitney Elem,Whitney ISD,C,74,384,https://txschools.net/campus/whitney-elem-109911101
1770,8475,221,109911102,Whitney Int,Whitney ISD,C,74,294,https://txschools.net/campus/whitney-int-109911102
1770,8475,221,094902101,Wiederstein Elem,Schertz-Cibolo-U City ISD,C,74,577,https://txschools.net/campus/wiederstein-elem-094902101
1770,8475,221,234907041,Wills Point MS,Wills Point ISD,C,74,427,https://txschools.net/campus/wills-point-ms-234907041
1770,8475,221,015910117,Windcrest Elem,North East ISD,C,74,443,https://txschools.net/campus/windcrest-elem-015910117
1770,8475,221,101920117,Woodview Elem,Spring Branch ISD,C,74,544,https://txschools.net/campus/woodview-elem-101920117
1770,8475,221,101903101,Youens Elem,Alief ISD,C,74,628,https://txschools.net/campus/youens-elem-101903101
1992,8475,222,165901047,Abell JH,Midland ISD,C,75,1120,https://txschools.net/campus/abell-jh-165901047
1992,8475,222,139909109,Aikin Elem,Paris ISD,C,75,844,https://txschools.net/campus/aikin-elem-139909109
1992,8475,222,014906140,Alice W Douse Elem,Killeen ISD,C,75,822,https://txschools.net/campus/alice-w-douse-elem-014906140
1992,8475,222,021902117,Alton Bowen Elem,Bryan ISD,C,75,412,https://txschools.net/campus/alton-bowen-elem-021902117
1992,8475,222,199901103,Amanda Rochell Elem,Rockwall ISD,C,75,330,https://txschools.net/campus/amanda-rochell-elem-199901103
1992,8475,222,101907146,Andre Elem,Cypress-Fairbanks ISD,C,75,916,https://txschools.net/campus/andre-elem-101907146
1992,8475,222,101803041,Aristoi Classical Academy,Aristoi Classical Academy,C,75,446,https://txschools.net/campus/aristoi-classical-academy-101803041
1992,8475,222,161918041,Axtell MS School,Axtell ISD,C,75,186,https://txschools.net/campus/axtell-ms-school-161918041
1992,8475,222,094901101,Ball Early Childhood Campus,Seguin ISD,C,75,417,https://txschools.net/campus/ball-early-childhood-campus-094901101
1992,8475,222,101907101,Bane Elem,Cypress-Fairbanks ISD,C,75,825,https://txschools.net/campus/bane-elem-101907101
1992,8475,222,178913101,Banquete Elem,Banquete ISD,C,75,333,https://txschools.net/campus/banquete-elem-178913101
1992,8475,222,068901129,Barbara Jordan Elem,Ector County ISD,C,75,697,https://txschools.net/campus/barbara-jordan-elem-068901129
1992,8475,222,220912117,Baylor Elem,Crowley ISD,C,75,489,https://txschools.net/campus/baylor-elem-220912117
1992,8475,222,057914119,Beasley Elem,Mesquite ISD,C,75,289,https://txschools.net/campus/beasley-elem-057914119
1992,8475,222,254901104,Benito Juarez Elem,Crystal City ISD,C,75,222,https://txschools.net/campus/benito-juarez-elem-254901104
1992,8475,222,057914047,Berry MS,Mesquite ISD,C,75,582,https://txschools.net/campus/berry-ms-057914047
1992,8475,222,220912101,Bess Race Elem,Crowley ISD,C,75,422,https://txschools.net/campus/bess-race-elem-220912101
1992,8475,222,230901041,Big Sandy JH,Big Sandy ISD,C,75,145,https://txschools.net/campus/big-sandy-jh-230901041
1992,8475,222,188901103,Bivins Elem,Amarillo ISD,C,75,407,https://txschools.net/campus/bivins-elem-188901103
1992,8475,222,175902041,Blooming Grove JH,Blooming Grove ISD,C,75,203,https://txschools.net/campus/blooming-grove-jh-175902041
1992,8475,222,059901102,Bluebonnet Elem,Hereford ISD,C,75,369,https://txschools.net/campus/bluebonnet-elem-059901102
1992,8475,222,116916101,Boles Elem,Boles ISD,C,75,201,https://txschools.net/campus/boles-elem-116916101
1992,8475,222,101912111,Bonham Elem,Houston ISD,C,75,761,https://txschools.net/campus/bonham-elem-101912111
1992,8475,222,161923101,Bosqueville Elem,Bosqueville ISD,C,75,315,https://txschools.net/campus/bosqueville-elem-161923101
1992,8475,222,161923041,Bosqueville MS,Bosqueville ISD,C,75,182,https://txschools.net/campus/bosqueville-ms-161923041
1992,8475,222,021803001,Brazos School for Inquiry and Creativity Bryan/Col,Brazos School for Inquiry & Creativity,C,75,154,https://txschools.net/campus/brazos-school-for-inquiry-and-creativity-bryan-col-021803001
1992,8475,222,043910123,Brinker Elem,Plano ISD,C,75,555,https://txschools.net/campus/brinker-elem-043910123
1992,8475,222,243905104,Brook Village Early Childhood,Wichita Falls ISD,C,75,195,https://txschools.net/campus/brook-village-early-childhood-243905104
1992,8475,222,166907001,Buckholts School,Buckholts ISD,C,75,107,https://txschools.net/campus/buckholts-school-166907001
1992,8475,222,043907105,Burks Elem,McKinney ISD,C,75,382,https://txschools.net/campus/burks-elem-043907105
1992,8475,222,011901106,Cedar Creek MS,Bastrop ISD,C,75,801,https://txschools.net/campus/cedar-creek-ms-011901106
