# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/attendance-lowest
# rows: 7366 (excluding this header and the column row)
# ranking: Texas campuses with the lowest attendance in 2025-26
# population: 7,366 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 280 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
195,7366,3,101912027,Chavez HS,Houston ISD,B,88.3,1570,https://txschools.net/campus/chavez-hs-101912027
195,7366,3,152901063,Dunbar College Preparatory Academy,Lubbock ISD,D,88.3,400,https://txschools.net/campus/dunbar-college-preparatory-academy-152901063
195,7366,3,015912005,Southwest Legacy HS,Southwest ISD,B,88.3,2241,https://txschools.net/campus/southwest-legacy-hs-015912005
199,7366,5,101902003,MacArthur HS,Aldine ISD,C,88.4,3256,https://txschools.net/campus/macarthur-hs-101902003
199,7366,5,188901138,North Heights Alter,Amarillo ISD,B,88.4,77,https://txschools.net/campus/north-heights-alter-188901138
199,7366,5,220905016,O D Wyatt HS,Fort Worth ISD,D,88.4,1380,https://txschools.net/campus/o-d-wyatt-hs-220905016
199,7366,5,031911001,Rio Hondo HS,Rio Hondo ISD,C,88.4,435,https://txschools.net/campus/rio-hondo-hs-031911001
199,7366,5,101917002,Sam Rayburn HS,Pasadena ISD,B,88.4,2406,https://txschools.net/campus/sam-rayburn-hs-101917002
199,7366,5,178909041,Seale JH,Robstown ISD,F,88.4,531,https://txschools.net/campus/seale-jh-178909041
205,7366,3,101907013,Cypress Lakes HS,Cypress-Fairbanks ISD,B,88.5,3036,https://txschools.net/campus/cypress-lakes-hs-101907013
205,7366,3,071903001,Fabens HS,Fabens ISD,C,88.5,610,https://txschools.net/campus/fabens-hs-071903001
205,7366,3,101917001,Pasadena HS,Pasadena ISD,B,88.5,2136,https://txschools.net/campus/pasadena-hs-101917001
205,7366,3,245903004,Raymondville Options Academic Academy,Raymondville ISD,A,88.5,37,https://txschools.net/campus/raymondville-options-academic-academy-245903004
209,7366,8,071902004,Burges HS,El Paso ISD,A,88.6,1337,https://txschools.net/campus/burges-hs-071902004
209,7366,8,108902007,Donna North HS,Donna ISD,C,88.6,1905,https://txschools.net/campus/donna-north-hs-108902007
209,7366,8,161914050,G W Carver MS,Waco ISD,F,88.6,625,https://txschools.net/campus/g-w-carver-ms-161914050
209,7366,8,092903004,Lead Academy HS,Longview ISD,B,88.6,145,https://txschools.net/campus/lead-academy-hs-092903004
209,7366,8,061902005,Learning Ctr,Lewisville ISD,B,88.6,193,https://txschools.net/campus/learning-ctr-061902005
209,7366,8,178904005,Ray HS,Corpus Christi ISD,B,88.6,1432,https://txschools.net/campus/ray-hs-178904005
209,7366,8,220901002,Sam Houston HS,Arlington ISD,C,88.6,2914,https://txschools.net/campus/sam-houston-hs-220901002
209,7366,8,126903002,Team Sch,Cleburne ISD,A,88.6,44,https://txschools.net/campus/team-sch-126903002
209,7366,8,057905021,W T White HS,Dallas ISD,B,88.6,1944,https://txschools.net/campus/w-t-white-hs-057905021
218,7366,3,015907004,Fox Technical HS,San Antonio ISD,A,88.7,486,https://txschools.net/campus/fox-technical-hs-015907004
218,7366,3,101913001,Humble HS,Humble ISD,B,88.7,2926,https://txschools.net/campus/humble-hs-101913001
218,7366,3,178904002,King HS,Corpus Christi ISD,B,88.7,1231,https://txschools.net/campus/king-hs-178904002
218,7366,3,195901001,Pecos HS,Pecos-Barstow-Toyah ISD,C,88.7,858,https://txschools.net/campus/pecos-hs-195901001
222,7366,4,015907001,Brackenridge HS,San Antonio ISD,A,88.8,1577,https://txschools.net/campus/brackenridge-hs-015907001
222,7366,4,178904001,Carroll HS,Corpus Christi ISD,B,88.8,1887,https://txschools.net/campus/carroll-hs-178904001
222,7366,4,168901001,Colorado HS,Colorado ISD,B,88.8,219,https://txschools.net/campus/colorado-hs-168901001
222,7366,4,101912072,Fondren MS,Houston ISD,C,88.8,606,https://txschools.net/campus/fondren-ms-101912072
222,7366,4,245901001,Lasara HS,Lasara ISD,C,88.8,104,https://txschools.net/campus/lasara-hs-245901001
227,7366,6,170902002,Booker T Washington HS,Conroe ISD,B,88.9,164,https://txschools.net/campus/booker-t-washington-hs-170902002
227,7366,6,015907103,Charles C Ball Elem,San Antonio ISD,C,88.9,525,https://txschools.net/campus/charles-c-ball-elem-015907103
227,7366,6,198905002,Hearne JH/HS,Hearne ISD,D,88.9,331,https://txschools.net/campus/hearne-jh-hs-198905002
227,7366,6,066902001,San Diego HS,San Diego ISD,A,88.9,434,https://txschools.net/campus/san-diego-hs-066902001
227,7366,6,031914001,Santa Rosa HS,Santa Rosa ISD,B,88.9,287,https://txschools.net/campus/santa-rosa-hs-031914001
227,7366,6,015917001,Southside HS,Southside ISD,B,88.9,1726,https://txschools.net/campus/southside-hs-015917001
227,7366,6,123910048,Vincent MS,Beaumont ISD,F,88.9,581,https://txschools.net/campus/vincent-ms-123910048
234,7366,7,101902001,Aldine HS,Aldine ISD,B,89,2282,https://txschools.net/campus/aldine-hs-101902001
234,7366,7,235901001,Bloomington HS,Bloomington ISD,C,89,210,https://txschools.net/campus/bloomington-hs-235901001
234,7366,7,064903001,Carrizo Springs HS,Carrizo Springs CISD,B,89,534,https://txschools.net/campus/carrizo-springs-hs-064903001
234,7366,7,057905072,Dr Frederick Douglass Todd Sr MS,Dallas ISD,B,89,438,https://txschools.net/campus/dr-frederick-douglass-todd-sr-ms-057905072
234,7366,7,057905006,Hillcrest HS,Dallas ISD,B,89,1414,https://txschools.net/campus/hillcrest-hs-057905006
234,7366,7,057909003,S Garland HS,Garland ISD,C,89,1877,https://txschools.net/campus/s-garland-hs-057909003
234,7366,7,031913001,Santa Maria HS,Santa Maria ISD,A,89,173,https://txschools.net/campus/santa-maria-hs-031913001
234,7366,7,181906001,West Orange-Stark HS,West Orange-Cove CISD,C,89,643,https://txschools.net/campus/west-orange-stark-hs-181906001
242,7366,4,178904101,Allen Elem,Corpus Christi ISD,B,89.1,302,https://txschools.net/campus/allen-elem-178904101
242,7366,4,101907007,Cypress Falls HS,Cypress-Fairbanks ISD,B,89.1,2957,https://txschools.net/campus/cypress-falls-hs-101907007
242,7366,4,057907001,Duncanville HS,Duncanville ISD,C,89.1,4108,https://txschools.net/campus/duncanville-hs-057907001
242,7366,4,101902005,Nimitz HS,Aldine ISD,A,89.1,2570,https://txschools.net/campus/nimitz-hs-101902005
242,7366,4,015909001,Somerset HS,Somerset ISD,B,89.1,1116,https://txschools.net/campus/somerset-hs-015909001
247,7366,4,108912004,Juarez-Lincoln HS,La Joya ISD,C,89.2,1806,https://txschools.net/campus/juarez-lincoln-hs-108912004
247,7366,4,231901001,McCamey HS,McCamey ISD,C,89.2,145,https://txschools.net/campus/mccamey-hs-231901001
247,7366,4,123910125,Pietzsch/Mac Arthur Elem,Beaumont ISD,F,89.2,1179,https://txschools.net/campus/pietzsch-mac-arthur-elem-123910125
247,7366,4,108910001,Progreso HS,Progreso ISD,C,89.2,417,https://txschools.net/campus/progreso-hs-108910001
247,7366,4,253901001,Zapata HS,Zapata County ISD,A,89.2,1055,https://txschools.net/campus/zapata-hs-253901001
252,7366,9,101912001,Austin HS,Houston ISD,B,89.3,977,https://txschools.net/campus/austin-hs-101912001
252,7366,9,240904041,Bruni MS,Webb CISD,B,89.3,45,https://txschools.net/campus/bruni-ms-240904041
252,7366,9,233901001,Del Rio HS,San Felipe-Del Rio CISD,B,89.3,2392,https://txschools.net/campus/del-rio-hs-233901001
252,7366,9,082902001,Dilley HS,Dilley ISD,B,89.3,234,https://txschools.net/campus/dilley-hs-082902001
252,7366,9,123910129,Dr Mae E Jones-Clark Elem,Beaumont ISD,F,89.3,504,https://txschools.net/campus/dr-mae-e-jones-clark-elem-123910129
252,7366,9,227910042,John P Ojeda MS,Del Valle ISD,F,89.3,714,https://txschools.net/campus/john-p-ojeda-ms-227910042
252,7366,9,108914001,La Villa Early College HS,La Villa ISD,B,89.3,171,https://txschools.net/campus/la-villa-early-college-hs-108914001
252,7366,9,178904050,Martin MS,Corpus Christi ISD,D,89.3,388,https://txschools.net/campus/martin-ms-178904050
252,7366,9,235901103,Placedo Elem,Bloomington ISD,F,89.3,179,https://txschools.net/campus/placedo-elem-235901103
252,7366,9,245903001,Raymondville HS,Raymondville ISD,B,89.3,509,https://txschools.net/campus/raymondville-hs-245903001
262,7366,10,101912013,Community Services-Sec,Houston ISD,F,89.4,109,https://txschools.net/campus/community-services-sec-101912013
262,7366,10,227901055,Dobie MS,Austin ISD,D,89.4,392,https://txschools.net/campus/dobie-ms-227901055
262,7366,10,108905001,Hidalgo Early College HS,Hidalgo ISD,C,89.4,904,https://txschools.net/campus/hidalgo-early-college-hs-108905001
262,7366,10,108912007,La Joya Palmview HS,La Joya ISD,B,89.4,1999,https://txschools.net/campus/la-joya-palmview-hs-108912007
262,7366,10,129902003,North Forney HS,Forney ISD,B,89.4,2753,https://txschools.net/campus/north-forney-hs-129902003
262,7366,10,068901002,Odessa HS,Ector County ISD,C,89.4,3573,https://txschools.net/campus/odessa-hs-068901002
262,7366,10,129906002,Terrell HS,Terrell ISD,B,89.4,1415,https://txschools.net/campus/terrell-hs-129906002
262,7366,10,212905001,Tyler Legacy HS,Tyler ISD,B,89.4,2792,https://txschools.net/campus/tyler-legacy-hs-212905001
262,7366,10,220905015,Western Hills HS,Fort Worth ISD,C,89.4,777,https://txschools.net/campus/western-hills-hs-220905015
262,7366,10,220905221,Western Hills Pri,Fort Worth ISD,C,89.4,375,https://txschools.net/campus/western-hills-pri-220905221
262,7366,10,101912018,Wheatley HS,Houston ISD,A,89.4,494,https://txschools.net/campus/wheatley-hs-101912018
273,7366,9,101912110,Blackshear Elem,Houston ISD,C,89.5,230,https://txschools.net/campus/blackshear-elem-101912110
273,7366,9,254901001,Crystal City HS,Crystal City ISD,C,89.5,448,https://txschools.net/campus/crystal-city-hs-254901001
273,7366,9,015911001,East Central HS,East Central ISD,B,89.5,3299,https://txschools.net/campus/east-central-hs-015911001
273,7366,9,108904002,Economedes HS,Edinburg CISD,C,89.5,2614,https://txschools.net/campus/economedes-hs-108904002
273,7366,9,101903002,Elsik HS,Alief ISD,B,89.5,3870,https://txschools.net/campus/elsik-hs-101903002
273,7366,9,137901041,Gillett MS,Kingsville ISD,F,89.5,477,https://txschools.net/campus/gillett-ms-137901041
273,7366,9,101912010,Madison HS,Houston ISD,A,89.5,1429,https://txschools.net/campus/madison-hs-101912010
273,7366,9,057909008,Naaman Forest HS,Garland ISD,B,89.5,1806,https://txschools.net/campus/naaman-forest-hs-057909008
273,7366,9,101912056,Welch MS,Houston ISD,B,89.5,478,https://txschools.net/campus/welch-ms-101912056
273,7366,9,220905048,William James MS,Fort Worth ISD,F,89.5,613,https://txschools.net/campus/william-james-ms-220905048
283,7366,6,015907118,David Crockett Academy,San Antonio ISD,F,89.6,744,https://txschools.net/campus/david-crockett-academy-015907118
283,7366,6,124901001,Hebbronville HS,Jim Hogg County ISD,B,89.6,290,https://txschools.net/campus/hebbronville-hs-124901001
283,7366,6,105906005,Lehman HS,Hays CISD,B,89.6,2165,https://txschools.net/campus/lehman-hs-105906005
283,7366,6,057905009,Lincoln Humanities/Communications Magnet High Sch,Dallas ISD,B,89.6,590,https://txschools.net/campus/lincoln-humanities-communications-magnet-high-sch-057905009
283,7366,6,101920005,Northbrook HS,Spring Branch ISD,C,89.6,2131,https://txschools.net/campus/northbrook-hs-101920005
283,7366,6,188901004,Palo Duro HS,Amarillo ISD,A,89.6,1815,https://txschools.net/campus/palo-duro-hs-188901004
283,7366,6,161914003,University HS,Waco ISD,B,89.6,1744,https://txschools.net/campus/university-hs-161914003
290,7366,7,101907015,Cypress Park HS,Cypress-Fairbanks ISD,B,89.7,3048,https://txschools.net/campus/cypress-park-hs-101907015
290,7366,7,071902006,El Paso HS,El Paso ISD,B,89.7,1575,https://txschools.net/campus/el-paso-hs-071902006
290,7366,7,015907132,Herff Elem,San Antonio ISD,D,89.7,433,https://txschools.net/campus/herff-elem-015907132
290,7366,7,057914005,Horn HS,Mesquite ISD,B,89.7,2690,https://txschools.net/campus/horn-hs-057914005
290,7366,7,015907050,Longfellow MS,San Antonio ISD,C,89.7,606,https://txschools.net/campus/longfellow-ms-015907050
290,7366,7,246909007,Stony Point HS,Round Rock ISD,A,89.7,2330,https://txschools.net/campus/stony-point-hs-246909007
290,7366,7,084906001,Texas City HS,Texas City ISD,B,89.7,1642,https://txschools.net/campus/texas-city-hs-084906001
290,7366,7,057905022,Woodrow Wilson HS,Dallas ISD,B,89.7,1739,https://txschools.net/campus/woodrow-wilson-hs-057905022
298,7366,7,235901041,Bloomington JH,Bloomington ISD,C,89.8,111,https://txschools.net/campus/bloomington-jh-235901041
298,7366,7,071902172,Charles Q Murphree PK-8,El Paso ISD,B,89.8,764,https://txschools.net/campus/charles-q-murphree-pk-8-071902172
298,7366,7,101912476,Forest Brook MS,Houston ISD,A,89.8,550,https://txschools.net/campus/forest-brook-ms-101912476
298,7366,7,015907143,Kelly Academy,San Antonio ISD,D,89.8,444,https://txschools.net/campus/kelly-academy-015907143
298,7366,7,227907041,Manor MS,Manor ISD,C,89.8,450,https://txschools.net/campus/manor-ms-227907041
298,7366,7,165901002,Midland Lee HS,Midland ISD,C,89.8,2719,https://txschools.net/campus/midland-lee-hs-165901002
298,7366,7,237905002,Royal HS,Royal ISD,D,89.8,1006,https://txschools.net/campus/royal-hs-237905002
298,7366,7,101919002,Westfield HS,Spring ISD,C,89.8,2140,https://txschools.net/campus/westfield-hs-101919002
306,7366,8,101905001,Channelview HS,Channelview ISD,B,89.9,2769,https://txschools.net/campus/channelview-hs-101905001
306,7366,8,146901001,Cleveland HS,Cleveland ISD,C,89.9,3650,https://txschools.net/campus/cleveland-hs-146901001
306,7366,8,108902001,Donna HS,Donna ISD,B,89.9,1833,https://txschools.net/campus/donna-hs-108902001
306,7366,8,220905006,Eastern Hills HS,Fort Worth ISD,C,89.9,1171,https://txschools.net/campus/eastern-hills-hs-220905006
306,7366,8,101912475,Elmore Elem,Houston ISD,C,89.9,412,https://txschools.net/campus/elmore-elem-101912475
306,7366,8,024901001,Falfurrias HS,Brooks County ISD,D,89.9,343,https://txschools.net/campus/falfurrias-hs-024901001
306,7366,8,220905045,Forest Oak MS,Fort Worth ISD,C,89.9,1073,https://txschools.net/campus/forest-oak-ms-220905045
306,7366,8,226903002,Lake View HS,San Angelo ISD,C,89.9,1033,https://txschools.net/campus/lake-view-hs-226903002
306,7366,8,227901145,Zavala Elem,Austin ISD,D,89.9,202,https://txschools.net/campus/zavala-elem-227901145
315,7366,9,021901004,College View HS,College Station ISD,A,90,84,https://txschools.net/campus/college-view-hs-021901004
315,7366,9,101907002,Cy-Fair HS,Cypress-Fairbanks ISD,B,90,3169,https://txschools.net/campus/cy-fair-hs-101907002
315,7366,9,227901114,Dawson Elem,Austin ISD,F,90,152,https://txschools.net/campus/dawson-elem-227901114
315,7366,9,027904002,Falls Career HS,Marble Falls ISD,A,90,37,https://txschools.net/campus/falls-career-hs-027904002
315,7366,9,014906001,Killeen HS,Killeen ISD,B,90,1871,https://txschools.net/campus/killeen-hs-014906001
315,7366,9,240903009,Lyndon B Johnson,United ISD,A,90,3190,https://txschools.net/campus/lyndon-b-johnson-240903009
315,7366,9,227901125,Oak Springs Elem,Austin ISD,F,90,213,https://txschools.net/campus/oak-springs-elem-227901125
315,7366,9,043910001,Plano Sr HS,Plano ISD,B,90,2128,https://txschools.net/campus/plano-sr-hs-043910001
315,7366,9,170907001,Splendora HS,Splendora ISD,C,90,1712,https://txschools.net/campus/splendora-hs-170907001
315,7366,9,101920003,Spring Woods HS,Spring Branch ISD,B,90,1821,https://txschools.net/campus/spring-woods-hs-101920003
325,7366,17,240904001,Bruni HS,Webb CISD,B,90.1,62,https://txschools.net/campus/bruni-hs-240904001
325,7366,17,011901002,Cedar Creek HS,Bastrop ISD,B,90.1,2151,https://txschools.net/campus/cedar-creek-hs-011901002
325,7366,17,101907009,Cypress Springs HS,Cypress-Fairbanks ISD,B,90.1,2562,https://txschools.net/campus/cypress-springs-hs-101907009
325,7366,17,233901043,Del Rio MS,San Felipe-Del Rio CISD,C,90.1,702,https://txschools.net/campus/del-rio-ms-233901043
325,7366,17,238904001,Grandfalls-Royalty School,Grandfalls-Royalty ISD,C,90.1,121,https://txschools.net/campus/grandfalls-royalty-school-238904001
325,7366,17,237902001,Hempstead HS,Hempstead ISD,C,90.1,456,https://txschools.net/campus/hempstead-hs-237902001
325,7366,17,123910123,Homer Dr Elem,Beaumont ISD,F,90.1,427,https://txschools.net/campus/homer-dr-elem-123910123
325,7366,17,220901151,Larson Elem,Arlington ISD,D,90.1,370,https://txschools.net/campus/larson-elem-220901151
325,7366,17,220905061,Leadership Academy at Leonard MS,Fort Worth ISD,C,90.1,554,https://txschools.net/campus/leadership-academy-at-leonard-ms-220905061
325,7366,17,101902052,Lewis MS,Aldine ISD,D,90.1,982,https://txschools.net/campus/lewis-ms-101902052
325,7366,17,152906003,Lubbock-Cooper New Hope Academy,Lubbock-Cooper ISD,A,90.1,47,https://txschools.net/campus/lubbock-cooper-new-hope-academy-152906003
325,7366,17,220905052,Meadowbrook MS,Fort Worth ISD,D,90.1,730,https://txschools.net/campus/meadowbrook-ms-220905052
325,7366,17,178904127,Oak Park Elem,Corpus Christi ISD,C,90.1,482,https://txschools.net/campus/oak-park-elem-178904127
325,7366,17,031901004,Rivera Early College HS,Brownsville ISD,A,90.1,2000,https://txschools.net/campus/rivera-early-college-hs-031901004
325,7366,17,015907144,Sarah S King Elem,San Antonio ISD,D,90.1,582,https://txschools.net/campus/sarah-s-king-elem-015907144
325,7366,17,015912042,Sharon Christa McAuliffe MS,Southwest ISD,C,90.1,784,https://txschools.net/campus/sharon-christa-mcauliffe-ms-015912042
325,7366,17,015905015,STEAM at the Fine Arts Academy,Edgewood ISD,B,90.1,255,https://txschools.net/campus/steam-at-the-fine-arts-academy-015905015
325,7366,17,101903003,Taylor HS,Alief ISD,B,90.1,2752,https://txschools.net/campus/taylor-hs-101903003
343,7366,13,220905001,Carter-Riverside HS,Fort Worth ISD,C,90.2,958,https://txschools.net/campus/carter-riverside-hs-220905001
343,7366,13,220905005,Dunbar HS,Fort Worth ISD,C,90.2,780,https://txschools.net/campus/dunbar-hs-220905005
343,7366,13,108904001,Edinburg HS,Edinburg CISD,B,90.2,2107,https://txschools.net/campus/edinburg-hs-108904001
343,7366,13,057905028,Emmett J Conrad HS,Dallas ISD,B,90.2,1229,https://txschools.net/campus/emmett-j-conrad-hs-057905028
343,7366,13,071902010,Franklin HS,El Paso ISD,A,90.2,2587,https://txschools.net/campus/franklin-hs-071902010
343,7366,13,236902002,Huntsville HS,Huntsville ISD,C,90.2,1850,https://txschools.net/campus/huntsville-hs-236902002
343,7366,13,101907003,Jersey Village HS,Cypress-Fairbanks ISD,B,90.2,3186,https://txschools.net/campus/jersey-village-hs-101907003
343,7366,13,015916008,Karen Wagner HS,Judson ISD,C,90.2,2206,https://txschools.net/campus/karen-wagner-hs-015916008
343,7366,13,031906001,Los Fresnos HS,Los Fresnos CISD,A,90.2,3266,https://txschools.net/campus/los-fresnos-hs-031906001
343,7366,13,205904001,Mathis HS,Mathis ISD,A,90.2,397,https://txschools.net/campus/mathis-hs-205904001
343,7366,13,152901023,Monterey HS,Lubbock ISD,A,90.2,2019,https://txschools.net/campus/monterey-hs-152901023
343,7366,13,227901061,Paredes MS,Austin ISD,F,90.2,593,https://txschools.net/campus/paredes-ms-227901061
343,7366,13,220917003,Reach HS,Castleberry ISD,A,90.2,46,https://txschools.net/campus/reach-hs-220917003
343,7366,13,057905014,W W Samuell HS,Dallas ISD,C,90.2,1514,https://txschools.net/campus/w-w-samuell-hs-057905014
357,7366,9,227907042,Decker MS,Manor ISD,F,90.3,609,https://txschools.net/campus/decker-ms-227907042
357,7366,9,071902170,Dr Josefina Villamil Tinajero PK-8,El Paso ISD,B,90.3,1150,https://txschools.net/campus/dr-josefina-villamil-tinajero-pk-8-071902170
357,7366,9,240901003,Dr Leo Cigarroa HS,Laredo ISD,B,90.3,1314,https://txschools.net/campus/dr-leo-cigarroa-hs-240901003
357,7366,9,108904003,Edinburg North HS,Edinburg CISD,B,90.3,2416,https://txschools.net/campus/edinburg-north-hs-108904003
357,7366,9,108914101,Jose Bernabe Munoz Elem,La Villa ISD,D,90.3,206,https://txschools.net/campus/jose-bernabe-munoz-elem-108914101
357,7366,9,108912001,La Joya HS,La Joya ISD,C,90.3,2069,https://txschools.net/campus/la-joya-hs-108912001
357,7366,9,057916002,Lake Highlands HS,Richardson ISD,B,90.3,2876,https://txschools.net/campus/lake-highlands-hs-057916002
357,7366,9,015907157,Ogden Elem,San Antonio ISD,F,90.3,322,https://txschools.net/campus/ogden-elem-015907157
357,7366,9,085902001,Post HS,Post ISD,C,90.3,214,https://txschools.net/campus/post-hs-085902001
357,7366,9,079907002,Willowridge HS,Fort Bend ISD,C,90.3,1132,https://txschools.net/campus/willowridge-hs-079907002
367,7366,18,125901001,Alice HS,Alice ISD,A,90.4,1201,https://txschools.net/campus/alice-hs-125901001
367,7366,18,108904047,Betty Harwell MS,Edinburg CISD,B,90.4,1196,https://txschools.net/campus/betty-harwell-ms-108904047
367,7366,18,084902042,Central MS,Galveston ISD,D,90.4,768,https://txschools.net/campus/central-ms-084902042
367,7366,18,071902005,Coronado HS,El Paso ISD,B,90.4,2581,https://txschools.net/campus/coronado-hs-071902005
367,7366,18,152901020,Coronado HS,Lubbock ISD,B,90.4,1732,https://txschools.net/campus/coronado-hs-152901020
367,7366,18,175903001,Corsicana HS,Corsicana ISD,C,90.4,1767,https://txschools.net/campus/corsicana-hs-175903001
367,7366,18,101907010,Cypress Ridge HS,Cypress-Fairbanks ISD,B,90.4,2692,https://txschools.net/campus/cypress-ridge-hs-101907010
367,7366,18,015908041,Dwight MS,South San Antonio ISD,C,90.4,391,https://txschools.net/campus/dwight-ms-015908041
367,7366,18,101919043,Edwin M Wells MS,Spring ISD,C,90.4,820,https://txschools.net/campus/edwin-m-wells-ms-101919043
367,7366,18,015915002,Jay HS,Northside ISD,C,90.4,1958,https://txschools.net/campus/jay-hs-015915002
367,7366,18,240901043,Joaquin Cigarroa MS,Laredo ISD,B,90.4,1011,https://txschools.net/campus/joaquin-cigarroa-ms-240901043
367,7366,18,220901003,Lamar HS,Arlington ISD,B,90.4,2339,https://txschools.net/campus/lamar-hs-220901003
