# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/overall-score-gains
# rows: 7283 (excluding this header and the column row)
# ranking: Texas campuses with the largest overall score gains since 2021-22
# population: 7,283 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 363 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,2021_22,2025_26,enrollment,url
3571,7283,348,220916119,Bedford Heights Elem,Hurst-Euless-Bedford ISD,A,-2,96,94,635,https://txschools.net/campus/bedford-heights-elem-220916119
3571,7283,348,220916044,Bedford JH,Hurst-Euless-Bedford ISD,A,-2,92,90,998,https://txschools.net/campus/bedford-jh-220916044
3571,7283,348,071905055,Bel Air MS,Ysleta ISD,B,-2,91,89,930,https://txschools.net/campus/bel-air-ms-071905055
3571,7283,348,101912151,Bell Elem,Houston ISD,B,-2,89,87,496,https://txschools.net/campus/bell-elem-101912151
3571,7283,348,220916102,Bellaire Elem,Hurst-Euless-Bedford ISD,B,-2,85,83,660,https://txschools.net/campus/bellaire-elem-220916102
3571,7283,348,125902101,Ben Bolt-Palito Blanco Elem,Ben Bolt-Palito Blanco ISD,C,-2,80,78,230,https://txschools.net/campus/ben-bolt-palito-blanco-elem-125902101
3571,7283,348,253901101,Benavides Elem,Zapata County ISD,B,-2,88,86,42,https://txschools.net/campus/benavides-elem-253901101
3571,7283,348,101915124,Benignus Elem,Klein ISD,A,-2,93,91,741,https://txschools.net/campus/benignus-elem-101915124
3571,7283,348,220902010,Birdville HS,Birdville ISD,B,-2,83,81,2038,https://txschools.net/campus/birdville-hs-220902010
3571,7283,348,170902129,Birnham Woods Elem,Conroe ISD,B,-2,91,89,795,https://txschools.net/campus/birnham-woods-elem-170902129
3571,7283,348,246909130,Blackland Prairie Elem,Round Rock ISD,B,-2,91,89,767,https://txschools.net/campus/blackland-prairie-elem-246909130
3571,7283,348,061901122,Blanton Elem,Denton ISD,A,-2,93,91,439,https://txschools.net/campus/blanton-elem-061901122
3571,7283,348,220901102,Blanton Elem,Arlington ISD,B,-2,86,84,442,https://txschools.net/campus/blanton-elem-220901102
3571,7283,348,043910142,Boggess Elem,Plano ISD,A,-2,94,92,534,https://txschools.net/campus/boggess-elem-043910142
3571,7283,348,227904049,Bohls MS,Pflugerville ISD,C,-2,79,77,915,https://txschools.net/campus/bohls-ms-227904049
3571,7283,348,116916101,Boles Elem,Boles ISD,C,-2,77,75,201,https://txschools.net/campus/boles-elem-116916101
3571,7283,348,117901107,Borger Int,Borger ISD,C,-2,81,79,344,https://txschools.net/campus/borger-int-117901107
3571,7283,348,188901042,Bowie MS,Amarillo ISD,B,-2,87,85,641,https://txschools.net/campus/bowie-ms-188901042
3571,7283,348,057909119,Bradfield Elem,Garland ISD,B,-2,91,89,510,https://txschools.net/campus/bradfield-elem-057909119
3571,7283,348,226903106,Bradford Elem,San Angelo ISD,F,-2,59,57,450,https://txschools.net/campus/bradford-elem-226903106
3571,7283,348,015915023,Brandeis HS,Northside ISD,B,-2,87,85,2579,https://txschools.net/campus/brandeis-hs-015915023
3571,7283,348,198901101,Bremond Elem,Bremond ISD,A,-2,94,92,211,https://txschools.net/campus/bremond-elem-198901101
3571,7283,348,057916128,Brentfield Elem,Richardson ISD,A,-2,95,93,816,https://txschools.net/campus/brentfield-elem-057916128
3571,7283,348,227901107,Brentwood Elem,Austin ISD,A,-2,92,90,694,https://txschools.net/campus/brentwood-elem-227901107
3571,7283,348,227909106,Bridge Point Elem,Eanes ISD,A,-2,93,91,574,https://txschools.net/campus/bridge-point-elem-227909106
3571,7283,348,121902001,Brookeland HS,Brookeland ISD,B,-2,89,87,184,https://txschools.net/campus/brookeland-hs-121902001
3571,7283,348,084910047,Brookside Int,Clear Creek ISD,B,-2,84,82,772,https://txschools.net/campus/brookside-int-084910047
3571,7283,348,223901041,Brownfield MS,Brownfield ISD,D,-2,69,67,334,https://txschools.net/campus/brownfield-ms-223901041
3571,7283,348,101912120,Browning Elem,Houston ISD,A,-2,92,90,317,https://txschools.net/campus/browning-elem-101912120
3571,7283,348,107902104,Brownsboro Int,Brownsboro ISD,C,-2,81,79,336,https://txschools.net/campus/brownsboro-int-107902104
3571,7283,348,227901110,Bryker Woods Elem,Austin ISD,B,-2,91,89,273,https://txschools.net/campus/bryker-woods-elem-227901110
3571,7283,348,212902102,Bullard Int,Bullard ISD,B,-2,87,85,450,https://txschools.net/campus/bullard-int-212902102
3571,7283,348,101912122,Burbank Elem,Houston ISD,A,-2,94,92,689,https://txschools.net/campus/burbank-elem-101912122
3571,7283,348,243901001,Burkburnett HS,Burkburnett ISD,C,-2,79,77,876,https://txschools.net/campus/burkburnett-hs-243901001
3571,7283,348,101912275,Bush Elem,Houston ISD,A,-2,95,93,680,https://txschools.net/campus/bush-elem-101912275
3571,7283,348,116908041,C B Thompson MS,Quinlan ISD,C,-2,79,77,645,https://txschools.net/campus/c-b-thompson-ms-116908041
3571,7283,348,101912287,Cage Elem,Houston ISD,A,-2,92,90,310,https://txschools.net/campus/cage-elem-101912287
3571,7283,348,015907114,Cameron Elem,San Antonio ISD,A,-2,92,90,365,https://txschools.net/campus/cameron-elem-015907114
3571,7283,348,110902104,Capitol Elem,Levelland ISD,C,-2,81,79,263,https://txschools.net/campus/capitol-elem-110902104
3571,7283,348,064903041,Carrizo Springs JH,Carrizo Springs CISD,B,-2,89,87,291,https://txschools.net/campus/carrizo-springs-jh-064903041
3571,7283,348,220919041,Carroll MS,Carroll ISD,A,-2,96,94,695,https://txschools.net/campus/carroll-ms-220919041
3571,7283,348,107901103,Central Athens,Athens ISD,C,-2,81,79,521,https://txschools.net/campus/central-athens-107901103
3571,7283,348,057905126,Central Elem,Dallas ISD,A,-2,93,91,603,https://txschools.net/campus/central-elem-057905126
3571,7283,348,108913043,Central MS,Weslaco ISD,B,-2,91,89,1057,https://txschools.net/campus/central-ms-108913043
3571,7283,348,020908106,Challenger Elem,Pearland ISD,A,-2,92,90,613,https://txschools.net/campus/challenger-elem-020908106
3571,7283,348,038901102,Childress Elem,Childress ISD,B,-2,90,88,418,https://txschools.net/campus/childress-elem-038901102
3571,7283,348,094902115,Cibolo Valley Elem,Schertz-Cibolo-U City ISD,D,-2,71,69,553,https://txschools.net/campus/cibolo-valley-elem-094902115
3571,7283,348,061911117,Clara Love Elem,Northwest ISD,B,-2,82,80,685,https://txschools.net/campus/clara-love-elem-061911117
3571,7283,348,240903105,Clark Elem,United ISD,A,-2,92,90,350,https://txschools.net/campus/clark-elem-240903105
3571,7283,348,015915005,Clark HS,Northside ISD,C,-2,81,79,2637,https://txschools.net/campus/clark-hs-015915005
3571,7283,348,101916105,College Park Elem,La Porte ISD,A,-2,92,90,432,https://txschools.net/campus/college-park-elem-101916105
3571,7283,348,015910103,Colonial Hills Elem,North East ISD,D,-2,71,69,405,https://txschools.net/campus/colonial-hills-elem-015910103
3571,7283,348,047901101,Comanche Elem,Comanche ISD,C,-2,80,78,696,https://txschools.net/campus/comanche-elem-047901101
3571,7283,348,079907135,Commonwealth Elem,Fort Bend ISD,A,-2,98,96,675,https://txschools.net/campus/commonwealth-elem-079907135
3571,7283,348,126903109,Cooke Elem,Cleburne ISD,B,-2,84,82,454,https://txschools.net/campus/cooke-elem-126903109
3571,7283,348,043905121,Corbell Elem,Frisco ISD,B,-2,91,89,464,https://txschools.net/campus/corbell-elem-043905121
3571,7283,348,084910046,Creekside Int,Clear Creek ISD,B,-2,83,81,942,https://txschools.net/campus/creekside-int-084910046
3571,7283,348,107904041,Cross Roads JH,Cross Roads ISD,A,-2,93,91,112,https://txschools.net/campus/cross-roads-jh-107904041
3571,7283,348,172902041,Daingerfield JH,Daingerfield-Lone Star ISD,D,-2,71,69,210,https://txschools.net/campus/daingerfield-jh-172902041
3571,7283,348,020910101,Damon Elem,Damon ISD,B,-2,90,88,87,https://txschools.net/campus/damon-elem-020910101
3571,7283,348,020904101,Danbury Elem,Danbury ISD,B,-2,86,84,291,https://txschools.net/campus/danbury-elem-020904101
3571,7283,348,079907053,David Crockett MS,Fort Bend ISD,B,-2,86,84,1218,https://txschools.net/campus/david-crockett-ms-079907053
3571,7283,348,101912138,De Zavala Elem,Houston ISD,A,-2,93,91,218,https://txschools.net/campus/de-zavala-elem-101912138
3571,7283,348,043907120,Dean and Mildred Bennett Elem,McKinney ISD,B,-2,89,87,403,https://txschools.net/campus/dean-and-mildred-bennett-elem-043907120
3571,7283,348,079901045,Dean Leaman JH,Lamar CISD,A,-2,92,90,2670,https://txschools.net/campus/dean-leaman-jh-079901045
3571,7283,348,101908042,Deer Park JH,Deer Park ISD,B,-2,91,89,887,https://txschools.net/campus/deer-park-jh-101908042
3571,7283,348,139912102,Deport Elem,Prairiland ISD,B,-2,86,84,127,https://txschools.net/campus/deport-elem-139912102
3571,7283,348,176903101,Deweyville Elem,Deweyville ISD,B,-2,82,80,290,https://txschools.net/campus/deweyville-elem-176903101
3571,7283,348,035901041,Dimmitt MS,Dimmitt ISD,C,-2,76,74,243,https://txschools.net/campus/dimmitt-ms-035901041
3571,7283,348,043914104,Dodd Elem,Wylie ISD,A,-2,94,92,536,https://txschools.net/campus/dodd-elem-043914104
3571,7283,348,220908204,Donna Shepard Academy,Mansfield ISD,C,-2,79,77,825,https://txschools.net/campus/donna-shepard-academy-220908204
3571,7283,348,108910041,Dorothy Thompson MS,Progreso ISD,B,-2,84,82,260,https://txschools.net/campus/dorothy-thompson-ms-108910041
3571,7283,348,112901107,Douglass Eclc,Sulphur Springs ISD,C,-2,79,77,217,https://txschools.net/campus/douglass-eclc-112901107
3571,7283,348,125901113,Dubose Elem,Alice ISD,B,-2,83,81,465,https://txschools.net/campus/dubose-elem-125901113
3571,7283,348,101908109,Early Childhood Center,Deer Park ISD,B,-2,85,83,230,https://txschools.net/campus/early-childhood-center-101908109
3571,7283,348,025909101,Early Elem,Early ISD,C,-2,81,79,226,https://txschools.net/campus/early-elem-025909101
3571,7283,348,025909001,Early HS,Early ISD,B,-2,82,80,378,https://txschools.net/campus/early-hs-025909001
3571,7283,348,025909102,Early Pri,Early ISD,C,-2,81,79,233,https://txschools.net/campus/early-pri-025909102
3571,7283,348,036903041,East Chambers JH,East Chambers ISD,C,-2,80,78,334,https://txschools.net/campus/east-chambers-jh-036903041
3571,7283,348,108904002,Economedes HS,Edinburg CISD,C,-2,81,79,2614,https://txschools.net/campus/economedes-hs-108904002
3571,7283,348,014910103,Edna Bigham Mays Elem,Troy ISD,B,-2,82,80,438,https://txschools.net/campus/edna-bigham-mays-elem-014910103
3571,7283,348,057905166,Edwin J Kiest Elem,Dallas ISD,B,-2,85,83,579,https://txschools.net/campus/edwin-j-kiest-elem-057905166
3571,7283,348,108912121,Enrique Kiki Camarena Elem,La Joya ISD,A,-2,93,91,715,https://txschools.net/campus/enrique-kiki-camarena-elem-108912121
3571,7283,348,084901051,Eugene 'Gene' Kranz JH,Dickinson ISD,B,-2,91,89,872,https://txschools.net/campus/eugene-gene-kranz-jh-084901051
3571,7283,348,210906101,Excelsior School,Excelsior ISD,C,-2,77,75,112,https://txschools.net/campus/excelsior-school-210906101
3571,7283,348,101908044,Fairmont JH,Deer Park ISD,A,-2,92,90,687,https://txschools.net/campus/fairmont-jh-101908044
3571,7283,348,084910124,Falcon Pass Elem,Clear Creek ISD,B,-2,89,87,532,https://txschools.net/campus/falcon-pass-elem-084910124
3571,7283,348,060914001,Fannindel HS,Fannindel ISD,D,-2,70,68,60,https://txschools.net/campus/fannindel-hs-060914001
3571,7283,348,057903109,Farmers Branch Elem,Carrollton-Farmers Branch ISD,B,-2,88,86,536,https://txschools.net/campus/farmers-branch-elem-057903109
3571,7283,348,101907135,Farney Elem,Cypress-Fairbanks ISD,A,-2,93,91,955,https://txschools.net/campus/farney-elem-101907135
3571,7283,348,043907041,Faubion MS,McKinney ISD,B,-2,91,89,1100,https://txschools.net/campus/faubion-ms-043907041
3571,7283,348,178904157,Faye Webb Elem,Corpus Christi ISD,B,-2,91,89,565,https://txschools.net/campus/faye-webb-elem-178904157
3571,7283,348,043901107,Flossie Floyd Green Elem,Allen ISD,A,-2,92,90,508,https://txschools.net/campus/flossie-floyd-green-elem-043901107
3571,7283,348,161912101,Foster Elem,Riesel ISD,B,-2,89,87,358,https://txschools.net/campus/foster-elem-161912101
3571,7283,348,001904102,Frankston Elem,Frankston ISD,B,-2,89,87,372,https://txschools.net/campus/frankston-elem-001904102
3571,7283,348,240903134,Freedom Elem,United ISD,A,-2,93,91,675,https://txschools.net/campus/freedom-elem-240903134
3571,7283,348,101915131,French Elem,Klein ISD,A,-2,94,92,789,https://txschools.net/campus/french-elem-101915131
3571,7283,348,015914101,Ft Sam Houston Elem,Ft Sam Houston ISD,B,-2,91,89,775,https://txschools.net/campus/ft-sam-houston-elem-015914101
3571,7283,348,161914050,G W Carver MS,Waco ISD,F,-2,59,57,625,https://txschools.net/campus/g-w-carver-ms-161914050
3571,7283,348,003903125,Garrett Pri,Lufkin ISD,C,-2,81,79,316,https://txschools.net/campus/garrett-pri-003903125
3571,7283,348,149901102,George West Pri,George West ISD,A,-2,95,93,350,https://txschools.net/campus/george-west-pri-149901102
3571,7283,348,071905129,Glen Cove Elem,Ysleta ISD,A,-2,95,93,524,https://txschools.net/campus/glen-cove-elem-071905129
3571,7283,348,213901101,Glen Rose Elem,Glen Rose ISD,B,-2,88,86,493,https://txschools.net/campus/glen-rose-elem-213901101
3571,7283,348,213901102,Glen Rose Int,Glen Rose ISD,B,-2,88,86,491,https://txschools.net/campus/glen-rose-int-213901102
3571,7283,348,068901110,Goliad Elem,Ector County ISD,C,-2,73,71,454,https://txschools.net/campus/goliad-elem-068901110
3571,7283,348,227901062,Gorzycki MS,Austin ISD,A,-2,93,91,1307,https://txschools.net/campus/gorzycki-ms-227901062
3571,7283,348,220902114,Grace E Hardeman Elem,Birdville ISD,B,-2,91,89,581,https://txschools.net/campus/grace-e-hardeman-elem-220902114
3571,7283,348,108909127,Graciela Garcia Elem,Pharr-San Juan-Alamo ISD,A,-2,95,93,384,https://txschools.net/campus/graciela-garcia-elem-108909127
3571,7283,348,057910011,Grand Prairie Collegiate Institute,Grand Prairie ISD,A,-2,98,96,448,https://txschools.net/campus/grand-prairie-collegiate-institute-057910011
3571,7283,348,101912058,Gregory-Lincoln Ed Ctr,Houston ISD,B,-2,90,88,384,https://txschools.net/campus/gregory-lincoln-ed-ctr-101912058
3571,7283,348,071905057,Hanks MS,Ysleta ISD,B,-2,90,88,936,https://txschools.net/campus/hanks-ms-071905057
3571,7283,348,219901001,Happy HS,Happy ISD,A,-2,94,92,117,https://txschools.net/campus/happy-hs-219901001
3571,7283,348,043911104,Harper Elem,Princeton ISD,B,-2,89,87,764,https://txschools.net/campus/harper-elem-043911104
3571,7283,348,061901118,Hawk Elem,Denton ISD,A,-2,92,90,609,https://txschools.net/campus/hawk-elem-061901118
3571,7283,348,084906110,Hayley Elem,Texas City ISD,D,-2,66,64,488,https://txschools.net/campus/hayley-elem-084906110
3571,7283,348,101903115,Hearne Elem,Alief ISD,C,-2,76,74,607,https://txschools.net/campus/hearne-elem-101903115
3571,7283,348,198905002,Hearne JH/HS,Hearne ISD,D,-2,63,61,331,https://txschools.net/campus/hearne-jh-hs-198905002
3571,7283,348,220905138,Helbing Elem,Fort Worth ISD,B,-2,82,80,305,https://txschools.net/campus/helbing-elem-220905138
3571,7283,348,101912171,Henderson J Elem,Houston ISD,A,-2,93,91,346,https://txschools.net/campus/henderson-j-elem-101912171
3571,7283,348,084910123,Henry Bauerschlag Elem,Clear Creek ISD,B,-2,89,87,714,https://txschools.net/campus/henry-bauerschlag-elem-084910123
3571,7283,348,108909108,Henry Ford Elem,Pharr-San Juan-Alamo ISD,B,-2,90,88,586,https://txschools.net/campus/henry-ford-elem-108909108
3571,7283,348,108905101,Hidalgo Elem,Hidalgo ISD,A,-2,92,90,434,https://txschools.net/campus/hidalgo-elem-108905101
3571,7283,348,108905104,Hidalgo Park Elem,Hidalgo ISD,A,-2,94,92,216,https://txschools.net/campus/hidalgo-park-elem-108905104
3571,7283,348,043910138,Hightower Elem,Plano ISD,A,-2,94,92,442,https://txschools.net/campus/hightower-elem-043910138
3571,7283,348,010902102,Hill Country Elem,Bandera ISD,C,-2,73,71,431,https://txschools.net/campus/hill-country-elem-010902102
3571,7283,348,101912395,Hines-Caldwell,Houston ISD,B,-2,90,88,619,https://txschools.net/campus/hines-caldwell-101912395
3571,7283,348,014905101,Holland Elem,Holland ISD,B,-2,88,86,326,https://txschools.net/campus/holland-elem-014905101
3571,7283,348,005902041,Holliday MS,Holliday ISD,B,-2,88,86,273,https://txschools.net/campus/holliday-ms-005902041
3571,7283,348,071909105,Horizon Heights Elem,Socorro ISD,A,-2,93,91,921,https://txschools.net/campus/horizon-heights-elem-071909105
3571,7283,348,091903103,Houston Early Childhood School,Denison ISD,C,-2,80,78,196,https://txschools.net/campus/houston-early-childhood-school-091903103
3571,7283,348,146905001,Hull-Daisetta HS,Hull-Daisetta ISD,C,-2,76,74,103,https://txschools.net/campus/hull-daisetta-hs-146905001
3571,7283,348,220916043,Hurst JH,Hurst-Euless-Bedford ISD,A,-2,92,90,940,https://txschools.net/campus/hurst-jh-220916043
3571,7283,348,152901065,Hutchinson MS,Lubbock ISD,B,-2,87,85,859,https://txschools.net/campus/hutchinson-ms-152901065
3571,7283,348,237904102,I T Holleman Elem,Waller ISD,C,-2,77,75,741,https://txschools.net/campus/i-t-holleman-elem-237904102
3571,7283,348,133904042,Ingram MS,Ingram ISD,B,-2,87,85,262,https://txschools.net/campus/ingram-ms-133904042
3571,7283,348,101910106,Jacinto City Elem,Galena Park ISD,A,-2,93,91,644,https://txschools.net/campus/jacinto-city-elem-101910106
3571,7283,348,119902041,Jacksboro MS,Jacksboro ISD,B,-2,85,83,254,https://txschools.net/campus/jacksboro-ms-119902041
3571,7283,348,019909101,James Bowie Elem,Simms ISD,B,-2,83,81,217,https://txschools.net/campus/james-bowie-elem-019909101
3571,7283,348,057905112,James Bowie Elem,Dallas ISD,B,-2,91,89,332,https://txschools.net/campus/james-bowie-elem-057905112
3571,7283,348,079907154,James C Neill Elem,Fort Bend ISD,B,-2,89,87,1122,https://txschools.net/campus/james-c-neill-elem-079907154
3571,7283,348,084910104,James H Ross Elem,Clear Creek ISD,B,-2,85,83,503,https://txschools.net/campus/james-h-ross-elem-084910104
3571,7283,348,014909107,Jefferson Elem,Temple ISD,C,-2,79,77,497,https://txschools.net/campus/jefferson-elem-014909107
3571,7283,348,101916101,Jennie Reid Elem,La Porte ISD,B,-2,89,87,372,https://txschools.net/campus/jennie-reid-elem-101916101
3571,7283,348,043912107,Jim and Betty Hughes Elem,Prosper ISD,B,-2,88,86,754,https://txschools.net/campus/jim-and-betty-hughes-elem-043912107
3571,7283,348,084901043,John and Shamarion Barber MS,Dickinson ISD,B,-2,88,86,569,https://txschools.net/campus/john-and-shamarion-barber-ms-084901043
3571,7283,348,079901139,John Arredondo Elem,Lamar CISD,B,-2,90,88,719,https://txschools.net/campus/john-arredondo-elem-079901139
3571,7283,348,057909155,John W Armstrong Elem,Garland ISD,B,-2,91,89,744,https://txschools.net/campus/john-w-armstrong-elem-057909155
3571,7283,348,057905121,John W Carpenter Elem,Dallas ISD,B,-2,89,87,202,https://txschools.net/campus/john-w-carpenter-elem-057905121
3571,7283,348,007902001,Jourdanton HS,Jourdanton ISD,C,-2,81,79,492,https://txschools.net/campus/jourdanton-hs-007902001
3571,7283,348,015917041,Julius L Matthey MS,Southside ISD,B,-2,86,84,707,https://txschools.net/campus/julius-l-matthey-ms-015917041
3571,7283,348,240903117,Kazen Elem,United ISD,A,-2,96,94,351,https://txschools.net/campus/kazen-elem-240903117
3571,7283,348,101914138,Keiko Davidson Elem,Katy ISD,A,-2,94,92,799,https://txschools.net/campus/keiko-davidson-elem-101914138
3571,7283,348,101912187,Kelso Elem,Houston ISD,C,-2,80,78,346,https://txschools.net/campus/kelso-elem-101912187
3571,7283,348,061902059,Killian MS,Lewisville ISD,B,-2,89,87,933,https://txschools.net/campus/killian-ms-061902059
3571,7283,348,232901001,Knippa School,Knippa ISD,A,-2,94,92,408,https://txschools.net/campus/knippa-school-232901001
3571,7283,348,084906103,Kohfeldt Elem,Texas City ISD,C,-2,81,79,376,https://txschools.net/campus/kohfeldt-elem-084906103
3571,7283,348,220901107,Kooken Ed Ctr,Arlington ISD,A,-2,93,91,261,https://txschools.net/campus/kooken-ed-ctr-220901107
3571,7283,348,129905105,Lakeview Elem,Mabank ISD,B,-2,91,89,499,https://txschools.net/campus/lakeview-elem-129905105
