# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/chronically-absent-highest
# rows: 7358 (excluding this header and the column row)
# ranking: Texas campuses with the highest chronically absent in 2025-26
# population: 7,358 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 288 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
119,7358,0,120901004,Edna Alternative,Edna ISD,C,51.4,16,https://txschools.net/campus/edna-alternative-120901004
120,7358,1,101912044,Cullen MS,Houston ISD,C,51.3,318,https://txschools.net/campus/cullen-ms-101912044
120,7358,1,129906004,Terrell Alternative Education Center/Phoenix Sch,Terrell ISD,C,51.3,32,https://txschools.net/campus/terrell-alternative-education-center-phoenix-sch-129906004
122,7358,0,071902003,Bowie HS,El Paso ISD,C,50.9,881,https://txschools.net/campus/bowie-hs-071902003
123,7358,0,170902002,Booker T Washington HS,Conroe ISD,B,50.6,164,https://txschools.net/campus/booker-t-washington-hs-170902002
124,7358,0,123910014,Beaumont United HS,Beaumont ISD,C,50.5,1864,https://txschools.net/campus/beaumont-united-hs-123910014
125,7358,0,101912009,Wisdom HS,Houston ISD,B,50.2,1607,https://txschools.net/campus/wisdom-hs-101912009
126,7358,0,031912001,San Benito HS,San Benito CISD,B,50.1,2544,https://txschools.net/campus/san-benito-hs-031912001
127,7358,0,041902180,Wall Sp Prog,Robert Lee ISD,A,50,6,https://txschools.net/campus/wall-sp-prog-041902180
128,7358,0,101912324,Liberty HS,Houston ISD,A,49.9,314,https://txschools.net/campus/liberty-hs-101912324
129,7358,1,108912004,Juarez-Lincoln HS,La Joya ISD,C,49.8,1806,https://txschools.net/campus/juarez-lincoln-hs-108912004
129,7358,1,227901058,Mendez MS,Austin ISD,D,49.8,283,https://txschools.net/campus/mendez-ms-227901058
131,7358,0,057905012,Dr L G Pinkston Sr HS,Dallas ISD,A,49.7,1174,https://txschools.net/campus/dr-l-g-pinkston-sr-hs-057905012
132,7358,0,212905003,Tyler HS,Tyler ISD,B,49.5,2066,https://txschools.net/campus/tyler-hs-212905003
133,7358,0,227907001,Manor HS,Manor ISD,C,48.9,2210,https://txschools.net/campus/manor-hs-227907001
134,7358,0,126905002,New Horizon HS,Joshua ISD,A,48.4,35,https://txschools.net/campus/new-horizon-hs-126905002
135,7358,1,015907002,Burbank HS,San Antonio ISD,B,48.3,1433,https://txschools.net/campus/burbank-hs-015907002
135,7358,1,168901001,Colorado HS,Colorado ISD,B,48.3,219,https://txschools.net/campus/colorado-hs-168901001
137,7358,0,057905016,South Oak Cliff HS,Dallas ISD,A,48.2,1535,https://txschools.net/campus/south-oak-cliff-hs-057905016
138,7358,2,015905041,Brentwood MS,Edgewood ISD,F,48.1,576,https://txschools.net/campus/brentwood-ms-015905041
138,7358,2,108903001,Edcouch-Elsa HS,Edcouch-Elsa ISD,C,48.1,1257,https://txschools.net/campus/edcouch-elsa-hs-108903001
138,7358,2,061901039,Fred Moore HS,Denton ISD,A,48.1,75,https://txschools.net/campus/fred-moore-hs-061901039
141,7358,1,071902008,Irvin HS,El Paso ISD,C,48,826,https://txschools.net/campus/irvin-hs-071902008
