# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/school-progress-highest
# rows: 7238 (excluding this header and the column row)
# ranking: Texas campuses with the highest School Progress in 2025-26
# population: 7,238 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 408 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
567,7238,243,101905005,Endeavor HS,Channelview ISD,A,92,91,https://txschools.net/campus/endeavor-hs-101905005
567,7238,243,220916042,Euless JH,Hurst-Euless-Bedford ISD,A,92,1003,https://txschools.net/campus/euless-jh-220916042
567,7238,243,128904101,Falls City Elem,Falls City ISD,A,92,254,https://txschools.net/campus/falls-city-elem-128904101
567,7238,243,101912152,Field Elem,Houston ISD,A,92,559,https://txschools.net/campus/field-elem-101912152
567,7238,243,021901108,Forest Ridge,College Station ISD,A,92,481,https://txschools.net/campus/forest-ridge-021901108
567,7238,243,015907004,Fox Technical HS,San Antonio ISD,A,92,486,https://txschools.net/campus/fox-technical-hs-015907004
567,7238,243,101914137,Fred and Patti Shafer Elem,Katy ISD,A,92,828,https://txschools.net/campus/fred-and-patti-shafer-elem-101914137
567,7238,243,101912158,Garden Villas Elem,Houston ISD,A,92,321,https://txschools.net/campus/garden-villas-elem-101912158
567,7238,243,174903101,Garrison Elem,Garrison ISD,A,92,342,https://txschools.net/campus/garrison-elem-174903101
567,7238,243,214901111,General Ricardo Sanchez Elem,Rio Grande City Grulla ISD,B,92,706,https://txschools.net/campus/general-ricardo-sanchez-elem-214901111
567,7238,243,220919043,George Dawson MS,Carroll ISD,A,92,577,https://txschools.net/campus/george-dawson-ms-220919043
567,7238,243,149901101,George West Elem,George West ISD,A,92,243,https://txschools.net/campus/george-west-elem-149901101
567,7238,243,149901041,George West JH,George West ISD,A,92,164,https://txschools.net/campus/george-west-jh-149901041
567,7238,243,230902103,Gilmer Int,Gilmer ISD,A,92,410,https://txschools.net/campus/gilmer-int-230902103
567,7238,243,020901114,Glenn York Elem,Alvin ISD,A,92,708,https://txschools.net/campus/glenn-york-elem-020901114
567,7238,243,167901002,Goldthwaite MS,Goldthwaite ISD,A,92,118,https://txschools.net/campus/goldthwaite-ms-167901002
567,7238,243,101911015,Goose Creek Memorial,Goose Creek CISD,A,92,2110,https://txschools.net/campus/goose-creek-memorial-101911015
567,7238,243,220902114,Grace E Hardeman Elem,Birdville ISD,B,92,581,https://txschools.net/campus/grace-e-hardeman-elem-220902114
567,7238,243,098901101,Gruver Elem,Gruver ISD,B,92,166,https://txschools.net/campus/gruver-elem-098901101
567,7238,243,227901117,Gullett Elem,Austin ISD,A,92,540,https://txschools.net/campus/gullett-elem-227901117
567,7238,243,101907128,Hairgrove Elem,Cypress-Fairbanks ISD,A,92,805,https://txschools.net/campus/hairgrove-elem-101907128
567,7238,243,095903001,Hale Center HS,Hale Center ISD,A,92,175,https://txschools.net/campus/hale-center-hs-095903001
567,7238,243,014906007,Harker Heights HS,Killeen ISD,A,92,2175,https://txschools.net/campus/harker-heights-hs-014906007
567,7238,243,102905001,Harleton HS,Harleton ISD,A,92,198,https://txschools.net/campus/harleton-hs-102905001
567,7238,243,086902001,Harper HS,Harper ISD,A,92,163,https://txschools.net/campus/harper-hs-086902001
567,7238,243,104901041,Haskell JH,Haskell CISD,A,92,111,https://txschools.net/campus/haskell-jh-104901041
567,7238,243,101915120,Hassler Elem,Klein ISD,A,92,668,https://txschools.net/campus/hassler-elem-101915120
567,7238,243,220906043,Heritage MS,Grapevine-Colleyville ISD,A,92,684,https://txschools.net/campus/heritage-ms-220906043
567,7238,243,108905101,Hidalgo Elem,Hidalgo ISD,A,92,434,https://txschools.net/campus/hidalgo-elem-108905101
567,7238,243,108905104,Hidalgo Park Elem,Hidalgo ISD,A,92,216,https://txschools.net/campus/hidalgo-park-elem-108905104
567,7238,243,220907112,Hidden Lakes Elem,Keller ISD,A,92,384,https://txschools.net/campus/hidden-lakes-elem-220907112
567,7238,243,123905102,Highland Park Elem,Nederland ISD,A,92,544,https://txschools.net/campus/highland-park-elem-123905102
567,7238,243,188903001,Highland Park HS,Highland Park ISD,A,92,205,https://txschools.net/campus/highland-park-hs-188903001
567,7238,243,043910138,Hightower Elem,Plano ISD,A,92,442,https://txschools.net/campus/hightower-elem-043910138
567,7238,243,109904041,Hillsboro JH,Hillsboro ISD,A,92,301,https://txschools.net/campus/hillsboro-jh-109904041
567,7238,243,101912053,Hogg MS,Houston ISD,A,92,1149,https://txschools.net/campus/hogg-ms-101912053
567,7238,243,093903001,Iola HS,Iola ISD,A,92,349,https://txschools.net/campus/iola-hs-093903001
567,7238,243,043905116,Isbell Elem,Frisco ISD,A,92,563,https://txschools.net/campus/isbell-elem-043905116
567,7238,243,220919101,Jack D Johnson Elem,Carroll ISD,A,92,606,https://txschools.net/campus/jack-d-johnson-elem-220919101
567,7238,243,070908110,Jean Coleman Elem,Midlothian ISD,A,92,662,https://txschools.net/campus/jean-coleman-elem-070908110
567,7238,243,108904105,Jefferson Elem,Edinburg CISD,A,92,506,https://txschools.net/campus/jefferson-elem-108904105
567,7238,243,101914140,Jenks Elem,Katy ISD,A,92,1220,https://txschools.net/campus/jenks-elem-101914140
567,7238,243,057916129,Jess Harben Elem,Richardson ISD,B,92,391,https://txschools.net/campus/jess-harben-elem-057916129
567,7238,243,071909124,John Drugan School,Socorro ISD,A,92,1037,https://txschools.net/campus/john-drugan-school-071909124
567,7238,243,021902108,Johnson Elem,Bryan ISD,A,92,404,https://txschools.net/campus/johnson-elem-021902108
567,7238,243,129902101,Johnson Elem,Forney ISD,A,92,725,https://txschools.net/campus/johnson-elem-129902101
567,7238,243,212905112,Jones Elem,Tyler ISD,A,92,296,https://txschools.net/campus/jones-elem-212905112
567,7238,243,079901141,Kathleen Joerger Lindsey Elem,Lamar CISD,A,92,841,https://txschools.net/campus/kathleen-joerger-lindsey-elem-079901141
567,7238,243,057903122,Kent Elem,Carrollton-Farmers Branch ISD,A,92,501,https://txschools.net/campus/kent-elem-057903122
567,7238,243,101913002,Kingwood HS,Humble ISD,A,92,2845,https://txschools.net/campus/kingwood-hs-101913002
567,7238,243,101915117,Klenk Elem,Klein ISD,A,92,757,https://txschools.net/campus/klenk-elem-101915117
567,7238,243,075902041,La Grange MS,La Grange ISD,A,92,293,https://txschools.net/campus/la-grange-ms-075902041
567,7238,243,057922107,Lakeside Elem,Coppell ISD,A,92,365,https://txschools.net/campus/lakeside-elem-057922107
567,7238,243,170902108,Lamar Elem,Conroe ISD,A,92,650,https://txschools.net/campus/lamar-elem-170902108
567,7238,243,057903120,Las Colinas Elem,Carrollton-Farmers Branch ISD,A,92,474,https://txschools.net/campus/las-colinas-elem-057903120
567,7238,243,246913111,Laura Welch Bush Elem,Leander ISD,A,92,502,https://txschools.net/campus/laura-welch-bush-elem-246913111
567,7238,243,084910045,League City Int,Clear Creek ISD,A,92,1016,https://txschools.net/campus/league-city-int-084910045
567,7238,243,108908109,Leal Elem,Mission CISD,A,92,420,https://txschools.net/campus/leal-elem-108908109
567,7238,243,019914101,Leary Elem,Leary ISD,A,92,106,https://txschools.net/campus/leary-elem-019914101
567,7238,243,227901121,Lee Elem,Austin ISD,A,92,416,https://txschools.net/campus/lee-elem-227901121
567,7238,243,020908108,Leon H Sablatura MS,Pearland ISD,A,92,844,https://txschools.net/campus/leon-h-sablatura-ms-020908108
567,7238,243,212903041,Lindale JH,Lindale ISD,A,92,684,https://txschools.net/campus/lindale-jh-212903041
567,7238,243,071909121,Loma Verde,Socorro ISD,A,92,510,https://txschools.net/campus/loma-verde-071909121
567,7238,243,116906001,Lone Oak HS,Lone Oak ISD,A,92,325,https://txschools.net/campus/lone-oak-hs-116906001
567,7238,243,043912041,Lorene Rogers MS,Prosper ISD,A,92,1591,https://txschools.net/campus/lorene-rogers-ms-043912041
567,7238,243,241906101,Louise Elem,Louise ISD,A,92,261,https://txschools.net/campus/louise-elem-241906101
567,7238,243,240903009,Lyndon B Johnson,United ISD,A,92,3190,https://txschools.net/campus/lyndon-b-johnson-240903009
567,7238,243,079907049,Macario Garcia MS,Fort Bend ISD,A,92,1508,https://txschools.net/campus/macario-garcia-ms-079907049
567,7238,243,220908003,Mansfield HS,Mansfield ISD,A,92,2631,https://txschools.net/campus/mansfield-hs-220908003
567,7238,243,227901122,Maplewood Elem,Austin ISD,A,92,426,https://txschools.net/campus/maplewood-elem-227901122
567,7238,243,057905152,Margaret B Henderson Elem,Dallas ISD,A,92,317,https://txschools.net/campus/margaret-b-henderson-elem-057905152
567,7238,243,211902102,Mary Allen Elem,Stratford ISD,A,92,216,https://txschools.net/campus/mary-allen-elem-211902102
567,7238,243,043901115,Mary Evans Elem,Allen ISD,A,92,560,https://txschools.net/campus/mary-evans-elem-043901115
567,7238,243,043905052,Maus MS,Frisco ISD,A,92,766,https://txschools.net/campus/maus-ms-043905052
567,7238,243,057911105,McCulloch Int,Highland Park ISD,A,92,876,https://txschools.net/campus/mcculloch-int-057911105
567,7238,243,108906002,Memorial HS,McAllen ISD,A,92,2022,https://txschools.net/campus/memorial-hs-108906002
567,7238,243,031903042,Memorial MS,Harlingen CISD,A,92,698,https://txschools.net/campus/memorial-ms-031903042
567,7238,243,108912044,Memorial MS,La Joya ISD,A,92,613,https://txschools.net/campus/memorial-ms-108912044
567,7238,243,108906048,Michael E Fossum MS,McAllen ISD,A,92,807,https://txschools.net/campus/michael-e-fossum-ms-108906048
567,7238,243,200902101,Miles Elem,Miles ISD,A,92,281,https://txschools.net/campus/miles-elem-200902101
567,7238,243,152901195,Miller Elem,Lubbock ISD,A,92,665,https://txschools.net/campus/miller-elem-152901195
567,7238,243,071909002,Montwood HS,Socorro ISD,B,92,2476,https://txschools.net/campus/montwood-hs-071909002
567,7238,243,161910001,Moody HS,Moody ISD,A,92,205,https://txschools.net/campus/moody-hs-161910001
567,7238,243,108906045,Morris MS,McAllen ISD,A,92,1017,https://txschools.net/campus/morris-ms-108906045
567,7238,243,001906002,Neches HS,Neches ISD,A,92,133,https://txschools.net/campus/neches-hs-001906002
567,7238,243,079906001,Needville HS,Needville ISD,A,92,1139,https://txschools.net/campus/needville-hs-079906001
567,7238,243,101915112,Nitsch Elem,Klein ISD,A,92,619,https://txschools.net/campus/nitsch-elem-101915112
567,7238,243,240901002,Nixon HS,Laredo ISD,A,92,2103,https://txschools.net/campus/nixon-hs-240901002
567,7238,243,101914109,Nottingham Country Elem,Katy ISD,A,92,785,https://txschools.net/campus/nottingham-country-elem-101914109
567,7238,243,101912211,Oak Forest Elem,Houston ISD,A,92,992,https://txschools.net/campus/oak-forest-elem-101912211
567,7238,243,101921116,Oakcrest Int,Tomball ISD,A,92,674,https://txschools.net/campus/oakcrest-int-101921116
567,7238,243,230903001,Ore City HS,Ore City ISD,B,92,212,https://txschools.net/campus/ore-city-hs-230903001
567,7238,243,031901139,Ortiz Elem,Brownsville ISD,B,92,558,https://txschools.net/campus/ortiz-elem-031901139
567,7238,243,070910001,Palmer HS,Palmer ISD,A,92,408,https://txschools.net/campus/palmer-hs-070910001
567,7238,243,182906101,Palo Pinto Elem,Palo Pinto ISD,A,92,92,https://txschools.net/campus/palo-pinto-elem-182906101
567,7238,243,031901137,Paredes Elem,Brownsville ISD,A,92,813,https://txschools.net/campus/paredes-elem-031901137
567,7238,243,161903109,Park Hill Elem,Midway ISD,A,92,706,https://txschools.net/campus/park-hill-elem-161903109
567,7238,243,101917001,Pasadena HS,Pasadena ISD,B,92,2136,https://txschools.net/campus/pasadena-hs-101917001
567,7238,243,240901111,Pierce Elem,Laredo ISD,A,92,625,https://txschools.net/campus/pierce-elem-240901111
567,7238,243,019912041,Pleasant Grove MS,Pleasant Grove ISD,A,92,552,https://txschools.net/campus/pleasant-grove-ms-019912041
567,7238,243,061906001,Ponder HS,Ponder ISD,A,92,560,https://txschools.net/campus/ponder-hs-061906001
567,7238,243,108909001,PSJA Early College HS,Pharr-San Juan-Alamo ISD,A,92,2257,https://txschools.net/campus/psja-early-college-hs-108909001
567,7238,243,043912108,Ralph and Mary Lynn Boyer Elem,Prosper ISD,A,92,836,https://txschools.net/campus/ralph-and-mary-lynn-boyer-elem-043912108
567,7238,243,031906109,Rancho Verde Elem,Los Fresnos CISD,A,92,739,https://txschools.net/campus/rancho-verde-elem-031906109
567,7238,243,108906120,Rayburn Elem,McAllen ISD,A,92,581,https://txschools.net/campus/rayburn-elem-108906120
567,7238,243,101903113,Rees Elem,Alief ISD,A,92,518,https://txschools.net/campus/rees-elem-101903113
567,7238,243,057916112,Richardson Terrace Elem,Richardson ISD,A,92,462,https://txschools.net/campus/richardson-terrace-elem-057916112
567,7238,243,184903002,Rise Academy,Weatherford ISD,A,92,83,https://txschools.net/campus/rise-academy-184903002
567,7238,243,101912228,River Oaks Elem,Houston ISD,A,92,732,https://txschools.net/campus/river-oaks-elem-101912228
567,7238,243,194903001,Rivercrest HS,Rivercrest ISD,B,92,202,https://txschools.net/campus/rivercrest-hs-194903001
567,7238,243,152901193,Roberts Elem,Lubbock ISD,B,92,535,https://txschools.net/campus/roberts-elem-152901193
567,7238,243,021901105,Rock Prairie Elem,College Station ISD,A,92,469,https://txschools.net/campus/rock-prairie-elem-021901105
567,7238,243,199901001,Rockwall HS,Rockwall ISD,A,92,2913,https://txschools.net/campus/rockwall-hs-199901001
567,7238,243,101912113,Roderick R Paige Elem,Houston ISD,B,92,363,https://txschools.net/campus/roderick-r-paige-elem-101912113
567,7238,243,101914046,Rodger & Ellen Beck JH,Katy ISD,A,92,1222,https://txschools.net/campus/rodger-ellen-beck-jh-101914046
567,7238,243,240903129,Rodolfo C Centeno Elem,United ISD,A,92,814,https://txschools.net/campus/rodolfo-c-centeno-elem-240903129
567,7238,243,101914117,Roosevelt Alexander Elem,Katy ISD,A,92,860,https://txschools.net/campus/roosevelt-alexander-elem-101914117
567,7238,243,073905001,Rosebud-Lott HS,Rosebud-Lott ISD,A,92,238,https://txschools.net/campus/rosebud-lott-hs-073905001
567,7238,243,227913107,Rough Hollow Elem,Lake Travis ISD,A,92,752,https://txschools.net/campus/rough-hollow-elem-227913107
567,7238,243,102902107,Sam Houston Elem,Marshall ISD,B,92,485,https://txschools.net/campus/sam-houston-elem-102902107
567,7238,243,101907138,Sampson Elem,Cypress-Fairbanks ISD,A,92,929,https://txschools.net/campus/sampson-elem-101907138
567,7238,243,240901116,Santo Nino Elem,Laredo ISD,A,92,511,https://txschools.net/campus/santo-nino-elem-240901116
567,7238,243,079907050,Sartartia MS,Fort Bend ISD,A,92,1286,https://txschools.net/campus/sartartia-ms-079907050
567,7238,243,012901101,Seymour Elem,Seymour ISD,A,92,258,https://txschools.net/campus/seymour-elem-012901101
567,7238,243,199901116,Sherry and Paul Hamm Elem,Rockwall ISD,A,92,621,https://txschools.net/campus/sherry-and-paul-hamm-elem-199901116
567,7238,243,057905306,Solar Preparatory School for Girls at Bonham,Dallas ISD,A,92,687,https://txschools.net/campus/solar-preparatory-school-for-girls-at-bonham-057905306
567,7238,243,031916003,South Texas ISD Medical Professions,South Texas ISD,A,92,890,https://txschools.net/campus/south-texas-isd-medical-professions-031916003
567,7238,243,043905111,Spears Elem,Frisco ISD,A,92,653,https://txschools.net/campus/spears-elem-043905111
567,7238,243,071909048,Spec Rafael Hernando MS,Socorro ISD,A,92,704,https://txschools.net/campus/spec-rafael-hernando-ms-071909048
567,7238,243,101907054,Spillane MS,Cypress-Fairbanks ISD,A,92,1436,https://txschools.net/campus/spillane-ms-101907054
567,7238,243,071909049,SSG Manuel R Puentes,Socorro ISD,A,92,1034,https://txschools.net/campus/ssg-manuel-r-puentes-071909049
567,7238,243,127906001,Stamford HS,Stamford ISD,A,92,148,https://txschools.net/campus/stamford-hs-127906001
567,7238,243,216901001,Sterling City School,Sterling City ISD,A,92,294,https://txschools.net/campus/sterling-city-school-216901001
567,7238,243,184907103,Stuard Elem,Aledo ISD,A,92,525,https://txschools.net/campus/stuard-elem-184907103
567,7238,243,110907101,Sundown Elem,Sundown ISD,A,92,379,https://txschools.net/campus/sundown-elem-110907101
567,7238,243,191901104,Sundown Lane Elem,Canyon ISD,A,92,343,https://txschools.net/campus/sundown-lane-elem-191901104
567,7238,243,220906105,Taylor Elem,Grapevine-Colleyville ISD,A,92,472,https://txschools.net/campus/taylor-elem-220906105
567,7238,243,081904102,Teague Elem,Teague ISD,A,92,464,https://txschools.net/campus/teague-elem-081904102
567,7238,243,211901101,Texhoma Elem,Texhoma ISD,A,92,96,https://txschools.net/campus/texhoma-elem-211901101
567,7238,243,220908006,The Phoenix Academy,Mansfield ISD,A,92,56,https://txschools.net/campus/the-phoenix-academy-220908006
567,7238,243,108906130,Thigpen-Zavala Elem,McAllen ISD,B,92,417,https://txschools.net/campus/thigpen-zavala-elem-108906130
567,7238,243,071905132,Tierra Del Sol Elem,Ysleta ISD,A,92,464,https://txschools.net/campus/tierra-del-sol-elem-071905132
567,7238,243,046902114,Timberwood Park Elem,Comal ISD,A,92,689,https://txschools.net/campus/timberwood-park-elem-046902114
567,7238,243,170906108,Tom R Ellisor Elem,Magnolia ISD,A,92,611,https://txschools.net/campus/tom-r-ellisor-elem-170906108
567,7238,243,101914133,Tom Wilson Elem,Katy ISD,A,92,962,https://txschools.net/campus/tom-wilson-elem-101914133
567,7238,243,101921001,Tomball HS,Tomball ISD,A,92,3386,https://txschools.net/campus/tomball-hs-101921001
567,7238,243,170902071,Tough Elem,Conroe ISD,A,92,965,https://txschools.net/campus/tough-elem-170902071
567,7238,243,240903110,Trautmann Elem,United ISD,A,92,694,https://txschools.net/campus/trautmann-elem-240903110
567,7238,243,240903048,Trautmann MS,United ISD,A,92,735,https://txschools.net/campus/trautmann-ms-240903048
567,7238,243,101920115,Valley Oaks Elem,Spring Branch ISD,A,92,898,https://txschools.net/campus/valley-oaks-elem-101920115
567,7238,243,096905001,Valley School,Turkey-Quitaque ISD,A,92,175,https://txschools.net/campus/valley-school-096905001
567,7238,243,108916102,Valley View Elem,Valley View ISD,A,92,422,https://txschools.net/campus/valley-view-elem-108916102
567,7238,243,043905054,Vandeventer MS,Frisco ISD,A,92,826,https://txschools.net/campus/vandeventer-ms-043905054
567,7238,243,180902001,Vega HS,Vega ISD,A,92,112,https://txschools.net/campus/vega-hs-180902001
567,7238,243,180902041,Vega JH,Vega ISD,A,92,121,https://txschools.net/campus/vega-jh-180902041
567,7238,243,165901004,Viola M Coleman HS,Midland ISD,A,92,148,https://txschools.net/campus/viola-m-coleman-hs-165901004
567,7238,243,220916125,Viridian Elem,Hurst-Euless-Bedford ISD,A,92,891,https://txschools.net/campus/viridian-elem-220916125
567,7238,243,071905128,Vista Hills Elem,Ysleta ISD,A,92,410,https://txschools.net/campus/vista-hills-elem-071905128
567,7238,243,057905002,W H Adamson HS,Dallas ISD,A,92,1318,https://txschools.net/campus/w-h-adamson-hs-057905002
567,7238,243,043901043,Walter & Lois Curtis MS,Allen ISD,A,92,1318,https://txschools.net/campus/walter-lois-curtis-ms-043901043
567,7238,243,101912015,Waltrip HS,Houston ISD,A,92,1519,https://txschools.net/campus/waltrip-hs-101912015
567,7238,243,057909115,Watson Technology Center,Garland ISD,A,92,560,https://txschools.net/campus/watson-technology-center-057909115
567,7238,243,045905041,Weimar JH,Weimar ISD,A,92,223,https://txschools.net/campus/weimar-jh-045905041
567,7238,243,044902001,Wellington HS,Wellington ISD,B,92,168,https://txschools.net/campus/wellington-hs-044902001
567,7238,243,101912254,Wesley Elem,Houston ISD,A,92,233,https://txschools.net/campus/wesley-elem-101912254
567,7238,243,178915001,West Oso HS,West Oso ISD,A,92,464,https://txschools.net/campus/west-oso-hs-178915001
567,7238,243,227909042,West Ridge MS,Eanes ISD,A,92,841,https://txschools.net/campus/west-ridge-ms-227909042
567,7238,243,152901184,Wester Elem,Lubbock ISD,A,92,390,https://txschools.net/campus/wester-elem-152901184
567,7238,243,073904101,Westphalia Elem,Westphalia ISD,A,92,148,https://txschools.net/campus/westphalia-elem-073904101
567,7238,243,101912036,Westside HS,Houston ISD,A,92,2477,https://txschools.net/campus/westside-hs-101912036
567,7238,243,101912018,Wheatley HS,Houston ISD,A,92,494,https://txschools.net/campus/wheatley-hs-101912018
567,7238,243,057916117,White Rock Elem,Richardson ISD,A,92,862,https://txschools.net/campus/white-rock-elem-057916117
567,7238,243,152901187,Whiteside Elem,Lubbock ISD,A,92,433,https://txschools.net/campus/whiteside-elem-152901187
567,7238,243,101921114,Wildwood Elem,Tomball ISD,A,92,822,https://txschools.net/campus/wildwood-elem-101921114
567,7238,243,071909043,William D Slider MS,Socorro ISD,A,92,587,https://txschools.net/campus/william-d-slider-ms-071909043
567,7238,243,079901151,Willie Melton Sr Elem,Lamar CISD,A,92,718,https://txschools.net/campus/willie-melton-sr-elem-079901151
567,7238,243,101921043,Willow Wood JH,Tomball ISD,A,92,1172,https://txschools.net/campus/willow-wood-jh-101921043
567,7238,243,101907157,Woodard Elem,Cypress-Fairbanks ISD,A,92,955,https://txschools.net/campus/woodard-elem-101907157
567,7238,243,101910110,Woodland Acres Elem,Galena Park ISD,A,92,420,https://txschools.net/campus/woodland-acres-elem-101910110
567,7238,243,101910043,Woodland Acres MS,Galena Park ISD,A,92,513,https://txschools.net/campus/woodland-acres-ms-101910043
567,7238,243,043910144,Wyatt Elem,Plano ISD,A,92,280,https://txschools.net/campus/wyatt-elem-043910144
567,7238,243,071905004,Ysleta HS,Ysleta ISD,A,92,1132,https://txschools.net/campus/ysleta-hs-071905004
567,7238,243,253901001,Zapata HS,Zapata County ISD,A,92,1055,https://txschools.net/campus/zapata-hs-253901001
567,7238,243,003906001,Zavalla HS,Zavalla ISD,A,92,145,https://txschools.net/campus/zavalla-hs-003906001
811,7238,371,077901101,A B Duncan Collegiate Elem,Floydada Collegiate ISD,A,91,289,https://txschools.net/campus/a-b-duncan-collegiate-elem-077901101
811,7238,371,108902045,A P Solis MS,Donna ISD,A,91,601,https://txschools.net/campus/a-p-solis-ms-108902045
811,7238,371,057909143,Abbett Elem,Garland ISD,A,91,621,https://txschools.net/campus/abbett-elem-057909143
811,7238,371,095901041,Abernathy MS,Abernathy ISD,A,91,183,https://txschools.net/campus/abernathy-ms-095901041
811,7238,371,059901101,Aikman Elem,Hereford ISD,A,91,454,https://txschools.net/campus/aikman-elem-059901101
811,7238,371,084902007,Aim College & Career Prep,Galveston ISD,A,91,77,https://txschools.net/campus/aim-college-career-prep-084902007
811,7238,371,101903114,Alexander Elem,Alief ISD,B,91,558,https://txschools.net/campus/alexander-elem-101903114
811,7238,371,020908115,Alexander MS,Pearland ISD,A,91,780,https://txschools.net/campus/alexander-ms-020908115
811,7238,371,220905101,Alice Carlson Applied Lrn Ctr,Fort Worth ISD,A,91,382,https://txschools.net/campus/alice-carlson-applied-lrn-ctr-220905101
811,7238,371,108909130,Allen & William Arnold Elem,Pharr-San Juan-Alamo ISD,A,91,691,https://txschools.net/campus/allen-william-arnold-elem-108909130
811,7238,371,212905010,Alvin V Anderson Rise Academy,Tyler ISD,A,91,77,https://txschools.net/campus/alvin-v-anderson-rise-academy-212905010
811,7238,371,108909118,Amanda Garza-Pena Elem,Pharr-San Juan-Alamo ISD,A,91,535,https://txschools.net/campus/amanda-garza-pena-elem-108909118
811,7238,371,043910140,Andrews Elem,Plano ISD,A,91,374,https://txschools.net/campus/andrews-elem-043910140
811,7238,371,240903053,Antonio Gonzalez MS,United ISD,A,91,645,https://txschools.net/campus/antonio-gonzalez-ms-240903053
811,7238,371,101912478,Arabic Immersion Magnet School,Houston ISD,A,91,676,https://txschools.net/campus/arabic-immersion-magnet-school-101912478
811,7238,371,005901001,Archer City HS,Archer City ISD,A,91,207,https://txschools.net/campus/archer-city-hs-005901001
811,7238,371,191901106,Arden Road Elem,Canyon ISD,A,91,362,https://txschools.net/campus/arden-road-elem-191901106
811,7238,371,057905209,Ascher Silberstein Elem,Dallas ISD,A,91,563,https://txschools.net/campus/ascher-silberstein-elem-057905209
811,7238,371,101912273,Ashford Elem,Houston ISD,A,91,532,https://txschools.net/campus/ashford-elem-101912273
811,7238,371,108909048,Audie Murphy MS,Pharr-San Juan-Alamo ISD,A,91,803,https://txschools.net/campus/audie-murphy-ms-108909048
811,7238,371,108909041,Austin MS,Pharr-San Juan-Alamo ISD,B,91,817,https://txschools.net/campus/austin-ms-108909041
811,7238,371,161918001,Axtell HS,Axtell ISD,A,91,238,https://txschools.net/campus/axtell-hs-161918001
811,7238,371,057909123,B H Freeman at Golden Meadows Elem,Garland ISD,A,91,579,https://txschools.net/campus/b-h-freeman-at-golden-meadows-elem-057909123
811,7238,371,108911041,B L Gray JH,Sharyland ISD,A,91,723,https://txschools.net/campus/b-l-gray-jh-108911041
811,7238,371,178904041,Baker MS,Corpus Christi ISD,A,91,857,https://txschools.net/campus/baker-ms-178904041
811,7238,371,025901041,Bangs MS,Bangs ISD,A,91,194,https://txschools.net/campus/bangs-ms-025901041
811,7238,371,178913001,Banquete HS,Banquete ISD,A,91,215,https://txschools.net/campus/banquete-hs-178913001
811,7238,371,227901182,Baranoff Elem,Austin ISD,A,91,764,https://txschools.net/campus/baranoff-elem-227901182
811,7238,371,036902104,Barbers Hill Elem North,Barbers Hill ISD,A,91,866,https://txschools.net/campus/barbers-hill-elem-north-036902104
811,7238,371,036902042,Barbers Hill MS North,Barbers Hill ISD,A,91,546,https://txschools.net/campus/barbers-hill-ms-north-036902042
811,7238,371,043910132,Barksdale Elem,Plano ISD,A,91,563,https://txschools.net/campus/barksdale-elem-043910132
811,7238,371,158901001,Bay City HS,Bay City ISD,B,91,1004,https://txschools.net/campus/bay-city-hs-158901001
811,7238,371,101912234,Baylor College of Medicine Biotech Academy at Rusk,Houston ISD,A,91,356,https://txschools.net/campus/baylor-college-of-medicine-biotech-academy-at-rusk-101912234
811,7238,371,183901001,Beckville Jr-Sr High School,Beckville ISD,A,91,350,https://txschools.net/campus/beckville-jr-sr-high-school-183901001
811,7238,371,220916044,Bedford JH,Hurst-Euless-Bedford ISD,A,91,998,https://txschools.net/campus/bedford-jh-220916044
811,7238,371,227913043,Bee Cave MS,Lake Travis ISD,A,91,861,https://txschools.net/campus/bee-cave-ms-227913043
811,7238,371,101915129,Bernshausen Elem,Klein ISD,A,91,642,https://txschools.net/campus/bernshausen-elem-101915129
811,7238,371,020908044,Berry Miller JH,Pearland ISD,A,91,810,https://txschools.net/campus/berry-miller-jh-020908044
811,7238,371,108909136,Berta S Palacios Elem,Pharr-San Juan-Alamo ISD,A,91,465,https://txschools.net/campus/berta-s-palacios-elem-108909136
811,7238,371,092904104,Birch Elem,Pine Tree ISD,B,91,633,https://txschools.net/campus/birch-elem-092904104
811,7238,371,101907139,Birkes Elem,Cypress-Fairbanks ISD,A,91,911,https://txschools.net/campus/birkes-elem-101907139
811,7238,371,101912042,Black MS,Houston ISD,A,91,1230,https://txschools.net/campus/black-ms-101912042
811,7238,371,043905118,Bledsoe Elem,Frisco ISD,A,91,606,https://txschools.net/campus/bledsoe-elem-043905118
811,7238,371,130901002,Boerne - Samuel V Champion HS,Boerne ISD,A,91,2018,https://txschools.net/campus/boerne-samuel-v-champion-hs-130901002
