# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/student-achievement-highest
# rows: 8089 (excluding this header and the column row)
# ranking: Texas campuses with the highest Student Achievement in 2025-26
# population: 8,089 campuses of 9,031 campuses are ranked here.
# population: 556 were not rated by TEA for 2025-26 and are not ranked.
# population: 386 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
1949,8089,178,240903002,United South HS,United ISD,A,89,3150,https://txschools.net/campus/united-south-hs-240903002
1949,8089,178,057803013,Uplift Infinity Prep HS,Uplift Education,A,89,382,https://txschools.net/campus/uplift-infinity-prep-hs-057803013
1949,8089,178,101914128,Ursula Stephens Elem,Katy ISD,A,89,532,https://txschools.net/campus/ursula-stephens-elem-101914128
1949,8089,178,108808104,Vanguard Mozart,Vanguard Academy,B,89,1130,https://txschools.net/campus/vanguard-mozart-108808104
1949,8089,178,181907001,Vidor HS,Vidor ISD,A,89,1169,https://txschools.net/campus/vidor-hs-181907001
1949,8089,178,227904005,Weiss HS,Pflugerville ISD,A,89,2036,https://txschools.net/campus/weiss-hs-227904005
1949,8089,178,108913001,Weslaco HS,Weslaco ISD,A,89,2720,https://txschools.net/campus/weslaco-hs-108913001
1949,8089,178,161916102,West Elem,West ISD,B,89,654,https://txschools.net/campus/west-elem-161916102
1949,8089,178,117904101,West Texas Elem,Plemons-Stinnett-Phillips CISD,B,89,193,https://txschools.net/campus/west-texas-elem-117904101
1949,8089,178,246913121,Westside Elem,Leander ISD,B,89,457,https://txschools.net/campus/westside-elem-246913121
1949,8089,178,105905001,Wimberley HS,Wimberley ISD,B,89,857,https://txschools.net/campus/wimberley-hs-105905001
1949,8089,178,101913105,Woodland Hills Elem,Humble ISD,B,89,532,https://txschools.net/campus/woodland-hills-elem-101913105
1949,8089,178,101845003,Yes Prep - East End,Yes Prep Public Schools Inc,A,89,1040,https://txschools.net/campus/yes-prep-east-end-101845003
2128,8089,221,077901101,A B Duncan Collegiate Elem,Floydada Collegiate ISD,A,88,289,https://txschools.net/campus/a-b-duncan-collegiate-elem-077901101
2128,8089,221,057829002,A' Secondary School,A' Academy,B,88,829,https://txschools.net/campus/a-secondary-school-057829002
2128,8089,221,095901041,Abernathy MS,Abernathy ISD,A,88,183,https://txschools.net/campus/abernathy-ms-095901041
2128,8089,221,101849041,Accelerated Int Charter School,Accelerated Intermediate Academy,A,88,24,https://txschools.net/campus/accelerated-int-charter-school-101849041
2128,8089,221,101849101,Accelerated Interdisciplinary Acad,Accelerated Intermediate Academy,A,88,142,https://txschools.net/campus/accelerated-interdisciplinary-acad-101849101
2128,8089,221,111901102,Acton Elem,Granbury ISD,B,88,858,https://txschools.net/campus/acton-elem-111901102
2128,8089,221,108909130,Allen & William Arnold Elem,Pharr-San Juan-Alamo ISD,A,88,691,https://txschools.net/campus/allen-william-arnold-elem-108909130
2128,8089,221,043901001,Allen HS,Allen ISD,A,88,5126,https://txschools.net/campus/allen-hs-043901001
2128,8089,221,094902002,Allison L Steele E L C,Schertz-Cibolo-U City ISD,B,88,75,https://txschools.net/campus/allison-l-steele-e-l-c-094902002
2128,8089,221,108909118,Amanda Garza-Pena Elem,Pharr-San Juan-Alamo ISD,A,88,535,https://txschools.net/campus/amanda-garza-pena-elem-108909118
2128,8089,221,205902104,Andrews Elem,Gregory-Portland ISD,B,88,499,https://txschools.net/campus/andrews-elem-205902104
2128,8089,221,015808009,Anne Frank Inspire Academy,Inspire Academies,B,88,532,https://txschools.net/campus/anne-frank-inspire-academy-015808009
2128,8089,221,220908124,Annette Perry Elem,Mansfield ISD,A,88,585,https://txschools.net/campus/annette-perry-elem-220908124
2128,8089,221,220802102,Arlington Classics Academy -Intermediate,Arlington Classics Academy,B,88,528,https://txschools.net/campus/arlington-classics-academy-intermediate-220802102
2128,8089,221,079907126,Austin Parkway Elem,Fort Bend ISD,B,88,533,https://txschools.net/campus/austin-parkway-elem-079907126
2128,8089,221,200901001,Ballinger HS,Ballinger ISD,B,88,384,https://txschools.net/campus/ballinger-hs-200901001
2128,8089,221,178904152,Barnes Elem,Corpus Christi ISD,B,88,700,https://txschools.net/campus/barnes-elem-178904152
2128,8089,221,125902001,Ben Bolt-Palito Blanco HS,Ben Bolt-Palito Blanco ISD,A,88,190,https://txschools.net/campus/ben-bolt-palito-blanco-hs-125902001
2128,8089,221,253901101,Benavides Elem,Zapata County ISD,B,88,42,https://txschools.net/campus/benavides-elem-253901101
2128,8089,221,178902101,Bishop Elem,Bishop CISD,B,88,229,https://txschools.net/campus/bishop-elem-178902101
2128,8089,221,108906127,Blanca E Sanchez,McAllen ISD,B,88,492,https://txschools.net/campus/blanca-e-sanchez-108906127
2128,8089,221,148901001,Booker JH/HS,Booker ISD,B,88,166,https://txschools.net/campus/booker-jh-hs-148901001
2128,8089,221,220918001,Boswell HS,Eagle Mt-Saginaw ISD,B,88,2404,https://txschools.net/campus/boswell-hs-220918001
2128,8089,221,185901001,Bovina HS,Bovina ISD,B,88,116,https://txschools.net/campus/bovina-hs-185901001
2128,8089,221,215901001,Breckenridge HS,Breckenridge ISD,A,88,358,https://txschools.net/campus/breckenridge-hs-215901001
2128,8089,221,181901001,Bridge City HS,Bridge City ISD,B,88,890,https://txschools.net/campus/bridge-city-hs-181901001
2128,8089,221,107902001,Brownsboro HS,Brownsboro ISD,B,88,776,https://txschools.net/campus/brownsboro-hs-107902001
2128,8089,221,212902102,Bullard Int,Bullard ISD,B,88,450,https://txschools.net/campus/bullard-int-212902102
2128,8089,221,212902041,Bullard MS,Bullard ISD,B,88,453,https://txschools.net/campus/bullard-ms-212902041
2128,8089,221,046902049,Bulverde MS,Comal ISD,B,88,849,https://txschools.net/campus/bulverde-ms-046902049
2128,8089,221,046902001,Canyon HS,Comal ISD,B,88,2522,https://txschools.net/campus/canyon-hs-046902001
2128,8089,221,191901041,Canyon JH,Canyon ISD,B,88,564,https://txschools.net/campus/canyon-jh-191901041
2128,8089,221,227901173,Casey Elem,Austin ISD,B,88,558,https://txschools.net/campus/casey-elem-227901173
2128,8089,221,015907027,CAST Tech HS,San Antonio ISD,B,88,427,https://txschools.net/campus/cast-tech-hs-015907027
2128,8089,221,210901001,Center HS,Center ISD,A,88,643,https://txschools.net/campus/center-hs-210901001
2128,8089,221,099902001,Chillicothe School,Chillicothe ISD,B,88,172,https://txschools.net/campus/chillicothe-school-099902001
2128,8089,221,161920102,China Spring Elem,China Spring ISD,B,88,604,https://txschools.net/campus/china-spring-elem-161920102
2128,8089,221,246904002,Chip Richarte HS,Georgetown ISD,B,88,83,https://txschools.net/campus/chip-richarte-hs-246904002
2128,8089,221,071901001,Clint HS,Clint ISD,A,88,687,https://txschools.net/campus/clint-hs-071901001
2128,8089,221,042901001,Coleman HS,Coleman ISD,B,88,212,https://txschools.net/campus/coleman-hs-042901001
2128,8089,221,045902001,Columbus HS,Columbus ISD,B,88,507,https://txschools.net/campus/columbus-hs-045902001
2128,8089,221,043918001,Community HS,Community ISD,B,88,1482,https://txschools.net/campus/community-hs-043918001
2128,8089,221,147901001,Coolidge HS,Coolidge ISD,B,88,162,https://txschools.net/campus/coolidge-hs-147901001
2128,8089,221,046901106,County Line Elem,New Braunfels ISD,B,88,294,https://txschools.net/campus/county-line-elem-046901106
2128,8089,221,018908001,Cranfills Gap School,Cranfills Gap ISD,B,88,116,https://txschools.net/campus/cranfills-gap-school-018908001
2128,8089,221,101912290,Crespo Elem,Houston ISD,A,88,507,https://txschools.net/campus/crespo-elem-101912290
2128,8089,221,126902003,Crossroads HS,Burleson ISD,B,88,56,https://txschools.net/campus/crossroads-hs-126902003
2128,8089,221,078901001,Crowell School,Crowell ISD,B,88,172,https://txschools.net/campus/crowell-school-078901001
2128,8089,221,062901001,Cuero HS,Cuero ISD,B,88,594,https://txschools.net/campus/cuero-hs-062901001
2128,8089,221,021901005,Cvhs Accelerated Academy,College Station ISD,A,88,24,https://txschools.net/campus/cvhs-accelerated-academy-021901005
2128,8089,221,020904041,Danbury MS,Danbury ISD,A,88,145,https://txschools.net/campus/danbury-ms-020904041
2128,8089,221,091903001,Denison HS,Denison ISD,A,88,1348,https://txschools.net/campus/denison-hs-091903001
2128,8089,221,071905136,Desertaire Elem,Ysleta ISD,B,88,505,https://txschools.net/campus/desertaire-elem-071905136
2128,8089,221,031906110,Dora Romero Elem,Los Fresnos CISD,A,88,560,https://txschools.net/campus/dora-romero-elem-031906110
2128,8089,221,246904040,Douglas Benold MS,Georgetown ISD,B,88,785,https://txschools.net/campus/douglas-benold-ms-246904040
2128,8089,221,105904001,Dripping Springs HS,Dripping Springs ISD,A,88,2619,https://txschools.net/campus/dripping-springs-hs-105904001
2128,8089,221,101912115,Durham Elem,Houston ISD,B,88,498,https://txschools.net/campus/durham-elem-101912115
2128,8089,221,205902103,East Cliff Elem,Gregory-Portland ISD,B,88,468,https://txschools.net/campus/east-cliff-elem-205902103
2128,8089,221,120901001,Edna HS,Edna ISD,B,88,434,https://txschools.net/campus/edna-hs-120901001
2128,8089,221,043905126,Elliott Elem,Frisco ISD,A,88,415,https://txschools.net/campus/elliott-elem-043905126
2128,8089,221,101912148,Elrod Elem,Houston ISD,A,88,650,https://txschools.net/campus/elrod-elem-101912148
2128,8089,221,043905013,Emerson HS,Frisco ISD,B,88,1853,https://txschools.net/campus/emerson-hs-043905013
2128,8089,221,107905001,Eustace HS,Eustace ISD,B,88,496,https://txschools.net/campus/eustace-hs-107905001
2128,8089,221,185902041,Farwell JH,Farwell ISD,B,88,123,https://txschools.net/campus/farwell-jh-185902041
2128,8089,221,178914105,Flour Bluff Int,Flour Bluff ISD,B,88,750,https://txschools.net/campus/flour-bluff-int-178914105
2128,8089,221,077901001,Floydada Collegiate HS,Floydada Collegiate ISD,B,88,224,https://txschools.net/campus/floydada-collegiate-hs-077901001
2128,8089,221,015915059,Folks MS,Northside ISD,B,88,1523,https://txschools.net/campus/folks-ms-015915059
2128,8089,221,129902001,Forney HS,Forney ISD,B,88,2813,https://txschools.net/campus/forney-hs-129902001
2128,8089,221,071902010,Franklin HS,El Paso ISD,A,88,2587,https://txschools.net/campus/franklin-hs-071902010
2128,8089,221,043905001,Frisco HS,Frisco ISD,B,88,1777,https://txschools.net/campus/frisco-hs-043905001
2128,8089,221,015914101,Ft Sam Houston Elem,Ft Sam Houston ISD,B,88,775,https://txschools.net/campus/ft-sam-houston-elem-015914101
2128,8089,221,174903101,Garrison Elem,Garrison ISD,A,88,342,https://txschools.net/campus/garrison-elem-174903101
2128,8089,221,126903108,Gerard Elem,Cleburne ISD,B,88,448,https://txschools.net/campus/gerard-elem-126903108
2128,8089,221,057905276,Gilbert Cuellar Sr Elem,Dallas ISD,A,88,628,https://txschools.net/campus/gilbert-cuellar-sr-elem-057905276
2128,8089,221,230902103,Gilmer Int,Gilmer ISD,A,88,410,https://txschools.net/campus/gilmer-int-230902103
2128,8089,221,213901041,Glen Rose JH School,Glen Rose ISD,B,88,494,https://txschools.net/campus/glen-rose-jh-school-213901041
2128,8089,221,088902001,Goliad HS,Goliad ISD,B,88,385,https://txschools.net/campus/goliad-hs-088902001
2128,8089,221,101911015,Goose Creek Memorial,Goose Creek CISD,A,88,2110,https://txschools.net/campus/goose-creek-memorial-101911015
2128,8089,221,015835002,Great Hearts Monte Vista North,Great Hearts Texas,B,88,495,https://txschools.net/campus/great-hearts-monte-vista-north-015835002
2128,8089,221,015835003,Great Hearts Northern Oaks,Great Hearts Texas,B,88,1473,https://txschools.net/campus/great-hearts-northern-oaks-015835003
2128,8089,221,091917001,Gunter HS,Gunter ISD,A,88,385,https://txschools.net/campus/gunter-hs-091917001
2128,8089,221,047903001,Gustine School,Gustine ISD,B,88,166,https://txschools.net/campus/gustine-school-047903001
2128,8089,221,126905101,H D Staples Elem,Joshua ISD,B,88,415,https://txschools.net/campus/h-d-staples-elem-126905101
2128,8089,221,102904041,Hallsville JH,Hallsville ISD,B,88,771,https://txschools.net/campus/hallsville-jh-102904041
2128,8089,221,097902001,Hamilton HS,Hamilton ISD,B,88,248,https://txschools.net/campus/hamilton-hs-097902001
2128,8089,221,127903001,Hamlin Collegiate HS,Hamlin Collegiate ISD,B,88,182,https://txschools.net/campus/hamlin-collegiate-hs-127903001
2128,8089,221,219901101,Happy Elem,Happy ISD,B,88,121,https://txschools.net/campus/happy-elem-219901101
2128,8089,221,146904001,Hardin HS,Hardin ISD,B,88,366,https://txschools.net/campus/hardin-hs-146904001
2128,8089,221,071806007,Harmony School of Science - Elem Paso,Harmony Public Schools - West Texas,B,88,1494,https://txschools.net/campus/harmony-school-of-science-elem-paso-071806007
2128,8089,221,161807015,Harmony Science Academy - Plano,Harmony Public Schools - North Texas,B,88,647,https://txschools.net/campus/harmony-science-academy-plano-161807015
2128,8089,221,071902119,Hawkins Elem,El Paso ISD,A,88,255,https://txschools.net/campus/hawkins-elem-071902119
2128,8089,221,061902008,Hebron HS,Lewisville ISD,B,88,3618,https://txschools.net/campus/hebron-hs-061902008
2128,8089,221,201902001,Henderson HS,Henderson ISD,B,88,963,https://txschools.net/campus/henderson-hs-201902001
2128,8089,221,084903001,High Island School,High Island ISD,B,88,122,https://txschools.net/campus/high-island-school-084903001
2128,8089,221,015911106,Highland Forest Elem,East Central ISD,A,88,738,https://txschools.net/campus/highland-forest-elem-015911106
2128,8089,221,019902002,Hooks HS,Hooks ISD,B,88,315,https://txschools.net/campus/hooks-hs-019902002
2128,8089,221,220916115,Hurst Hills Elem,Hurst-Euless-Bedford ISD,B,88,469,https://txschools.net/campus/hurst-hills-elem-220916115
2128,8089,221,220916043,Hurst JH,Hurst-Euless-Bedford ISD,A,88,940,https://txschools.net/campus/hurst-jh-220916043
2128,8089,221,108807184,IDEA Edgemere Academy,IDEA Public Schools,B,88,712,https://txschools.net/campus/idea-edgemere-academy-108807184
2128,8089,221,108807035,IDEA Montopolis College Preparatory,IDEA Public Schools,B,88,824,https://txschools.net/campus/idea-montopolis-college-preparatory-108807035
2128,8089,221,108807300,IDEA Round Rock Tech Academy,IDEA Public Schools,B,88,689,https://txschools.net/campus/idea-round-rock-tech-academy-108807300
2128,8089,221,108807006,IDEA San Juan College Preparatory,IDEA Public Schools,A,88,720,https://txschools.net/campus/idea-san-juan-college-preparatory-108807006
2128,8089,221,108807010,IDEA Weslaco College Preparatory,IDEA Public Schools,B,88,713,https://txschools.net/campus/idea-weslaco-college-preparatory-108807010
2128,8089,221,057848032,ILTexas Lancaster-Desoto HS,International Leadership of Texas (ILTexas),B,88,179,https://txschools.net/campus/iltexas-lancaster-desoto-hs-057848032
2128,8089,221,205903001,Ingleside HS,Ingleside ISD,B,88,610,https://txschools.net/campus/ingleside-hs-205903001
2128,8089,221,020901007,Iowa Colony HS,Alvin ISD,B,88,1856,https://txschools.net/campus/iowa-colony-hs-020901007
2128,8089,221,071905007,J M Hanks HS,Ysleta ISD,A,88,1323,https://txschools.net/campus/j-m-hanks-hs-071905007
2128,8089,221,101910106,Jacinto City Elem,Galena Park ISD,A,88,644,https://txschools.net/campus/jacinto-city-elem-101910106
2128,8089,221,105906001,Jack C Hays HS,Hays CISD,B,88,2314,https://txschools.net/campus/jack-c-hays-hs-105906001
2128,8089,221,057916129,Jess Harben Elem,Richardson ISD,B,88,391,https://txschools.net/campus/jess-harben-elem-057916129
2128,8089,221,221911001,Jim Ned HS,Jim Ned CISD,B,88,454,https://txschools.net/campus/jim-ned-hs-221911001
2128,8089,221,043912103,John A Baker Elem,Prosper ISD,B,88,546,https://txschools.net/campus/john-a-baker-elem-043912103
2128,8089,221,079901139,John Arredondo Elem,Lamar CISD,B,88,719,https://txschools.net/campus/john-arredondo-elem-079901139
2128,8089,221,243901103,John G Tower Elem,Burkburnett ISD,B,88,453,https://txschools.net/campus/john-g-tower-elem-243901103
2128,8089,221,246909124,Jollyville Elem,Round Rock ISD,B,88,645,https://txschools.net/campus/jollyville-elem-246909124
2128,8089,221,178904151,Jones Elem,Corpus Christi ISD,B,88,494,https://txschools.net/campus/jones-elem-178904151
2128,8089,221,015915223,Kallison Elem,Northside ISD,B,88,1156,https://txschools.net/campus/kallison-elem-015915223
2128,8089,221,116901103,Kathy Kirkpatrick Elem,Caddo Mills ISD,B,88,570,https://txschools.net/campus/kathy-kirkpatrick-elem-116901103
2128,8089,221,129904003,Kemp Alternative,Kemp ISD,B,88,9,https://txschools.net/campus/kemp-alternative-129904003
2128,8089,221,220914001,Kennedale HS,Kennedale ISD,B,88,916,https://txschools.net/campus/kennedale-hs-220914001
2128,8089,221,240903121,Kennedy Zapata Elem,United ISD,A,88,312,https://txschools.net/campus/kennedy-zapata-elem-240903121
2128,8089,221,101912389,Ketelsen Elem,Houston ISD,A,88,339,https://txschools.net/campus/ketelsen-elem-101912389
2128,8089,221,227820059,KIPP Academy West,KIPP Texas Public Schools,A,88,415,https://txschools.net/campus/kipp-academy-west-227820059
2128,8089,221,227820205,KIPP Shine Prep,KIPP Texas Public Schools,A,88,918,https://txschools.net/campus/kipp-shine-prep-227820205
2128,8089,221,101902017,La Promesa,Aldine ISD,A,88,396,https://txschools.net/campus/la-promesa-101902017
2128,8089,221,247903001,La Vernia HS,La Vernia ISD,B,88,1046,https://txschools.net/campus/la-vernia-hs-247903001
2128,8089,221,108914001,La Villa Early College HS,La Villa ISD,B,88,171,https://txschools.net/campus/la-villa-early-college-hs-108914001
2128,8089,221,101916107,Leo A Rizzuto Elem,La Porte ISD,B,88,536,https://txschools.net/campus/leo-a-rizzuto-elem-101916107
2128,8089,221,178904058,Lexington MS,Corpus Christi ISD,B,88,472,https://txschools.net/campus/lexington-ms-178904058
2128,8089,221,049907101,Lindsay Elem,Lindsay ISD,B,88,267,https://txschools.net/campus/lindsay-elem-049907101
2128,8089,221,181908001,Lit Cypr-Mrceville HS,Little Cypress-Mauriceville CISD,A,88,993,https://txschools.net/campus/lit-cypr-mrceville-hs-181908001
2128,8089,221,220907113,Lone Star Elem,Keller ISD,B,88,577,https://txschools.net/campus/lone-star-elem-220907113
2128,8089,221,227907002,Manor Excel Academy,Manor ISD,B,88,152,https://txschools.net/campus/manor-excel-academy-227907002
2128,8089,221,220908005,Mansfield Legacy HS,Mansfield ISD,A,88,2184,https://txschools.net/campus/mansfield-legacy-hs-220908005
2128,8089,221,220908002,Mansfield Summit HS,Mansfield ISD,A,88,1872,https://txschools.net/campus/mansfield-summit-hs-220908002
2128,8089,221,057905220,Mark Twain School for the Talented and Gifted,Dallas ISD,B,88,256,https://txschools.net/campus/mark-twain-school-for-the-talented-and-gifted-057905220
2128,8089,221,240901001,Martin HS,Laredo ISD,A,88,1968,https://txschools.net/campus/martin-hs-240901001
2128,8089,221,090903001,McLean School,McLean ISD,B,88,177,https://txschools.net/campus/mclean-school-090903001
2128,8089,221,108913111,Memorial Elem,Weslaco ISD,A,88,1057,https://txschools.net/campus/memorial-elem-108913111
2128,8089,221,191901004,Midway Alternative HS,Canyon ISD,B,88,39,https://txschools.net/campus/midway-alternative-hs-191901004
2128,8089,221,031903045,Moises Vela MS,Harlingen CISD,A,88,747,https://txschools.net/campus/moises-vela-ms-031903045
2128,8089,221,071909002,Montwood HS,Socorro ISD,B,88,2476,https://txschools.net/campus/montwood-hs-071909002
2128,8089,221,212906112,Mozelle Brown Elem,Whitehouse ISD,B,88,609,https://txschools.net/campus/mozelle-brown-elem-212906112
2128,8089,221,201907001,Mt Enterprise HS,Mount Enterprise ISD,A,88,240,https://txschools.net/campus/mt-enterprise-hs-201907001
2128,8089,221,019905001,New Boston HS,New Boston ISD,A,88,308,https://txschools.net/campus/new-boston-hs-019905001
2128,8089,221,252902002,Newcastle School,Newcastle ISD,B,88,231,https://txschools.net/campus/newcastle-school-252902002
2128,8089,221,240901002,Nixon HS,Laredo ISD,A,88,2103,https://txschools.net/campus/nixon-hs-240901002
2128,8089,221,062902001,Nordheim School,Nordheim ISD,B,88,111,https://txschools.net/campus/nordheim-school-062902001
2128,8089,221,101915102,Northampton Elem,Klein ISD,B,88,609,https://txschools.net/campus/northampton-elem-101915102
2128,8089,221,015807005,Northeast Campus,Southwest Preparatory School,A,88,69,https://txschools.net/campus/northeast-campus-015807005
2128,8089,221,020905109,O M Roberts Elem,Brazosport ISD,A,88,631,https://txschools.net/campus/o-m-roberts-elem-020905109
2128,8089,221,015915016,O'Connor HS,Northside ISD,B,88,2443,https://txschools.net/campus/o-connor-hs-015915016
2128,8089,221,170902005,Oak Ridge HS,Conroe ISD,B,88,2698,https://txschools.net/campus/oak-ridge-hs-170902005
2128,8089,221,200906101,Olfen School,Olfen ISD,B,88,132,https://txschools.net/campus/olfen-school-200906101
2128,8089,221,084902106,Oppe Elem,Galveston ISD,B,88,675,https://txschools.net/campus/oppe-elem-084902106
2128,8089,221,181905102,Orangefield Elem,Orangefield ISD,B,88,791,https://txschools.net/campus/orangefield-elem-181905102
2128,8089,221,230903001,Ore City HS,Ore City ISD,B,88,212,https://txschools.net/campus/ore-city-hs-230903001
2128,8089,221,053001001,Ozona HS,Crockett County Consolidated CSD,B,88,211,https://txschools.net/campus/ozona-hs-053001001
2128,8089,221,101917013,Pasadena Memorial HS,Pasadena ISD,A,88,3057,https://txschools.net/campus/pasadena-memorial-hs-101917013
2128,8089,221,014906006,Pathways Academic Campus,Killeen ISD,A,88,247,https://txschools.net/campus/pathways-academic-campus-014906006
2128,8089,221,057916004,Pearce HS,Richardson ISD,B,88,2301,https://txschools.net/campus/pearce-hs-057916004
2128,8089,221,021901107,Pebble Creek Elem,College Station ISD,B,88,589,https://txschools.net/campus/pebble-creek-elem-021901107
2128,8089,221,251902001,Plains HS,Plains ISD,B,88,118,https://txschools.net/campus/plains-hs-251902001
2128,8089,221,246909117,Pond Springs Elem,Round Rock ISD,B,88,476,https://txschools.net/campus/pond-springs-elem-246909117
2128,8089,221,072801149,Premier HS - San Antonio (Ingram),Premier High Schools,B,88,91,https://txschools.net/campus/premier-hs-san-antonio-ingram-072801149
2128,8089,221,072801159,Premier HS - Wichita Falls,Premier High Schools,B,88,120,https://txschools.net/campus/premier-hs-wichita-falls-072801159
2128,8089,221,072801101,Premier HS of Abilene,Premier High Schools,B,88,158,https://txschools.net/campus/premier-hs-of-abilene-072801101
2128,8089,221,072801144,Premier HS of Pflugerville,Premier High Schools,A,88,92,https://txschools.net/campus/premier-hs-of-pflugerville-072801144
2128,8089,221,191901002,Randall HS,Canyon ISD,A,88,1113,https://txschools.net/campus/randall-hs-191901002
2128,8089,221,245903001,Raymondville HS,Raymondville ISD,B,88,509,https://txschools.net/campus/raymondville-hs-245903001
2128,8089,221,196903001,Refugio HS,Refugio ISD,B,88,190,https://txschools.net/campus/refugio-hs-196903001
2128,8089,221,126902108,Richard Bransom Elem,Burleson ISD,B,88,567,https://txschools.net/campus/richard-bransom-elem-126902108
2128,8089,221,220916123,River Trails Elem,Hurst-Euless-Bedford ISD,B,88,630,https://txschools.net/campus/river-trails-elem-220916123
2128,8089,221,220908115,Roberta Tipps Academy,Mansfield ISD,B,88,462,https://txschools.net/campus/roberta-tipps-academy-220908115
2128,8089,221,069901001,Rocksprings K-12,Rocksprings ISD,B,88,201,https://txschools.net/campus/rocksprings-k-12-069901001
2128,8089,221,152908001,Roosevelt HS,Roosevelt ISD,A,88,321,https://txschools.net/campus/roosevelt-hs-152908001
2128,8089,221,037907002,Rusk HS,Rusk ISD,B,88,594,https://txschools.net/campus/rusk-hs-037907002
2128,8089,221,015802004,Ruth Jones McClendon MS,George Gervin Academy,B,88,28,https://txschools.net/campus/ruth-jones-mcclendon-ms-015802004
2128,8089,221,236802101,Sam Houston State University Charter School,Sam Houston State University Charter School,B,88,343,https://txschools.net/campus/sam-houston-state-university-charter-school-236802101
2128,8089,221,199901113,Sharon Shannon Elem,Rockwall ISD,B,88,570,https://txschools.net/campus/sharon-shannon-elem-199901113
2128,8089,221,031901111,Sharp Elem,Brownsville ISD,A,88,417,https://txschools.net/campus/sharp-elem-031901111
2128,8089,221,011904002,Smithville HS,Smithville ISD,B,88,527,https://txschools.net/campus/smithville-hs-011904002
2128,8089,221,026903002,Snook Secondary,Snook ISD,B,88,293,https://txschools.net/campus/snook-secondary-026903002
2128,8089,221,101838041,Southwest Public Schools Lead &global Studies Acad,Southwest Public Schools,B,88,295,https://txschools.net/campus/southwest-public-schools-lead-global-studies-acad-101838041
2128,8089,221,015827001,Sst SA College Prep HS,School of Science and Technology,A,88,602,https://txschools.net/campus/sst-sa-college-prep-hs-015827001
2128,8089,221,015827007,Sst Schertz,School of Science and Technology,B,88,931,https://txschools.net/campus/sst-schertz-015827007
2128,8089,221,057836101,St Anthony Academy,St Anthony School,B,88,207,https://txschools.net/campus/st-anthony-academy-057836101
2128,8089,221,079910001,Stafford HS,Stafford MSD,A,88,1088,https://txschools.net/campus/stafford-hs-079910001
2128,8089,221,101911003,Sterling HS,Goose Creek CISD,A,88,2174,https://txschools.net/campus/sterling-hs-101911003
2128,8089,221,031901054,Stillman MS,Brownsville ISD,A,88,921,https://txschools.net/campus/stillman-ms-031901054
2128,8089,221,211902001,Stratford HS,Stratford ISD,A,88,140,https://txschools.net/campus/stratford-hs-211902001
2128,8089,221,182905001,Strawn School,Strawn ISD,B,88,172,https://txschools.net/campus/strawn-school-182905001
2128,8089,221,043908108,Sumeer Elem,Melissa ISD,B,88,1064,https://txschools.net/campus/sumeer-elem-043908108
2128,8089,221,043905128,Tadlock Elem,Frisco ISD,B,88,423,https://txschools.net/campus/tadlock-elem-043905128
2128,8089,221,146907001,Tarkington HS,Tarkington ISD,B,88,530,https://txschools.net/campus/tarkington-hs-146907001
2128,8089,221,101914002,Taylor HS,Katy ISD,A,88,3317,https://txschools.net/campus/taylor-hs-101914002
2128,8089,221,123803001,Tekoa Academy of Accelerated Studies,Tekoa Academy of Accelerated Studies STEM School,A,88,38,https://txschools.net/campus/tekoa-academy-of-accelerated-studies-123803001
2128,8089,221,246909131,Teravista Elem,Round Rock ISD,B,88,793,https://txschools.net/campus/teravista-elem-246909131
2128,8089,221,226801001,Texas Leadership of San Angelo,Texas Leadership Public Schools,B,88,1562,https://txschools.net/campus/texas-leadership-of-san-angelo-226801001
2128,8089,221,133903001,Tivy HS,Kerrville ISD,B,88,1270,https://txschools.net/campus/tivy-hs-133903001
2128,8089,221,101921042,Tomball JH,Tomball ISD,B,88,790,https://txschools.net/campus/tomball-jh-101921042
2128,8089,221,057813110,Trinity Basin Preparatory - Titan Academy,Trinity Basin Preparatory,B,88,445,https://txschools.net/campus/trinity-basin-preparatory-titan-academy-057813110
2128,8089,221,220916111,Trinity Lakes Elem,Hurst-Euless-Bedford ISD,B,88,621,https://txschools.net/campus/trinity-lakes-elem-220916111
2128,8089,221,057808101,Universal Academy,Universal Academy,B,88,669,https://txschools.net/campus/universal-academy-057808101
2128,8089,221,057803020,Uplift Ascend Prep HS,Uplift Education,B,88,301,https://txschools.net/campus/uplift-ascend-prep-hs-057803020
2128,8089,221,057803007,Uplift Hampton Prep HS,Uplift Education,A,88,459,https://txschools.net/campus/uplift-hampton-prep-hs-057803007
2128,8089,221,199901045,Ursula Rakow MS,Rockwall ISD,B,88,1097,https://txschools.net/campus/ursula-rakow-ms-199901045
2128,8089,221,235902114,Vickers Elem,Victoria ISD,A,88,504,https://txschools.net/campus/vickers-elem-235902114
