# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/academic-growth-declines
# rows: 1174 (excluding this header and the column row)
# ranking: Texas school districts with the largest Academic Growth declines since 2023-24
# population: 1,174 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
128,1174,23,193902,Leakey ISD,Real,C,-6,65,59,308,https://txschools.net/district/leakey-isd-193902
128,1174,23,212903,Lindale ISD,Smith,A,-6,83,77,4613,https://txschools.net/district/lindale-isd-212903
128,1174,23,049907,Lindsay ISD,Cooke,B,-6,86,80,504,https://txschools.net/district/lindsay-isd-049907
128,1174,23,054902,Lorenzo ISD,Crosby,C,-6,59,53,175,https://txschools.net/district/lorenzo-isd-054902
128,1174,23,015805,New Frontiers Public Schools Inc,Bexar,B,-6,87,81,335,https://txschools.net/district/new-frontiers-public-schools-inc-015805
128,1174,23,153905,New Home ISD,Lynn,A,-6,74,68,685,https://txschools.net/district/new-home-isd-153905
128,1174,23,101806,Raul Yzaguirre Schools for Success,Harris,B,-6,81,75,2180,https://txschools.net/district/raul-yzaguirre-schools-for-success-101806
128,1174,23,161912,Riesel ISD,McLennan,B,-6,76,70,683,https://txschools.net/district/riesel-isd-161912
128,1174,23,066902,San Diego ISD,Duval,B,-6,77,71,1416,https://txschools.net/district/san-diego-isd-066902
128,1174,23,049909,Sivells Bend ISD,Cooke,B,-6,87,81,56,https://txschools.net/district/sivells-bend-isd-049909
128,1174,23,208902,Snyder ISD,Scurry,C,-6,68,62,2220,https://txschools.net/district/snyder-isd-208902
128,1174,23,101859,Step Charter School,Harris,B,-6,76,70,723,https://txschools.net/district/step-charter-school-101859
128,1174,23,226906,Wall ISD,Tom Green,B,-6,80,74,1306,https://txschools.net/district/wall-isd-226906
152,1174,34,095901,Abernathy ISD,Hale,B,-5,81,76,775,https://txschools.net/district/abernathy-isd-095901
152,1174,34,034901,Atlanta ISD,Cass,B,-5,80,75,1918,https://txschools.net/district/atlanta-isd-034901
152,1174,34,161918,Axtell ISD,McLennan,B,-5,80,75,842,https://txschools.net/district/axtell-isd-161918
152,1174,34,101870,Beta Academy,Harris,B,-5,68,63,1674,https://txschools.net/district/beta-academy-101870
152,1174,34,174908,Central Heights ISD,Nacogdoches,A,-5,79,74,1106,https://txschools.net/district/central-heights-isd-174908
152,1174,34,178807,Corpus Christi Montessori School,Nueces,F,-5,60,55,132,https://txschools.net/district/corpus-christi-montessori-school-178807
152,1174,34,086024,Doss Consolidated CSD,Gillespie,B,-5,63,58,18,https://txschools.net/district/doss-consolidated-csd-086024
152,1174,34,075906,Fayetteville ISD,Fayette,A,-5,85,80,308,https://txschools.net/district/fayetteville-isd-075906
152,1174,34,169906,Gold Burg ISD,Montague,C,-5,57,52,149,https://txschools.net/district/gold-burg-isd-169906
152,1174,34,098901,Gruver ISD,Hansford,A,-5,81,76,419,https://txschools.net/district/gruver-isd-098901
152,1174,34,101846,Harmony Public Schools - Houston South,Harris,A,-5,84,79,4100,https://txschools.net/district/harmony-public-schools-houston-south-101846
152,1174,34,109904,Hillsboro ISD,Hill,B,-5,78,73,1913,https://txschools.net/district/hillsboro-isd-109904
152,1174,34,133904,Ingram ISD,Kerr,A,-5,77,72,1365,https://txschools.net/district/ingram-isd-133904
152,1174,34,208903,Ira ISD,Scurry,A,-5,80,75,307,https://txschools.net/district/ira-isd-208903
152,1174,34,248901,Kermit ISD,Winkler,D,-5,64,59,1255,https://txschools.net/district/kermit-isd-248901
152,1174,34,201904,Leveretts Chapel ISD,Rusk,C,-5,78,73,233,https://txschools.net/district/leveretts-chapel-isd-201904
152,1174,34,162904,McMullen County ISD,McMullen,A,-5,87,82,286,https://txschools.net/district/mcmullen-county-isd-162904
152,1174,34,043908,Melissa ISD,Collin,A,-5,85,80,8560,https://txschools.net/district/melissa-isd-043908
152,1174,34,143902,Moulton ISD,Lavaca,B,-5,79,74,258,https://txschools.net/district/moulton-isd-143902
152,1174,34,230906,New Diana ISD,Upshur,B,-5,76,71,1150,https://txschools.net/district/new-diana-isd-230906
152,1174,34,062902,Nordheim ISD,Dewitt,B,-5,74,69,111,https://txschools.net/district/nordheim-isd-062902
152,1174,34,201908,Overton ISD,Rusk,C,-5,61,56,534,https://txschools.net/district/overton-isd-201908
152,1174,34,104907,Paint Creek ISD,Haskell,A,-5,82,77,116,https://txschools.net/district/paint-creek-isd-104907
152,1174,34,001907,Palestine ISD,Anderson,C,-5,77,72,3144,https://txschools.net/district/palestine-isd-001907
152,1174,34,033902,Panhandle ISD,Carson,A,-5,80,75,576,https://txschools.net/district/panhandle-isd-033902
152,1174,34,098903,Pringle-Morse CISD,Hansford,C,-5,75,70,126,https://txschools.net/district/pringle-morse-cisd-098903
152,1174,34,019906,Redwater ISD,Bowie,B,-5,77,72,1092,https://txschools.net/district/redwater-isd-019906
152,1174,34,031911,Rio Hondo ISD,Cameron,C,-5,75,70,1312,https://txschools.net/district/rio-hondo-isd-031911
152,1174,34,091914,S and S CISD,Grayson,C,-5,67,62,923,https://txschools.net/district/s-and-s-cisd-091914
152,1174,34,101838,Southwest Public Schools,Harris,B,-5,83,78,1727,https://txschools.net/district/southwest-public-schools-101838
