# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/school-progress-declines
# rows: 1176 (excluding this header and the column row)
# ranking: Texas school districts with the largest School Progress declines since 2023-24
# population: 1,176 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
140,1176,41,074903,Bonham ISD,Fannin,C,-3,77,74,1939,https://txschools.net/district/bonham-isd-074903
140,1176,41,133901,Center Point ISD,Kerr,C,-3,79,76,492,https://txschools.net/district/center-point-isd-133901
140,1176,41,174901,Chireno ISD,Nacogdoches,B,-3,83,80,343,https://txschools.net/district/chireno-isd-174901
140,1176,41,047902,De Leon ISD,Comanche,A,-3,92,89,616,https://txschools.net/district/de-leon-isd-047902
140,1176,41,178905,Driscoll ISD,Nueces,B,-3,88,85,1030,https://txschools.net/district/driscoll-isd-178905
140,1176,41,227909,Eanes ISD,Travis,A,-3,86,83,7524,https://txschools.net/district/eanes-isd-227909
140,1176,41,025909,Early ISD,Brown,B,-3,84,81,1087,https://txschools.net/district/early-isd-025909
140,1176,41,057833,Education Center International Academy,Dallas,D,-3,69,66,144,https://txschools.net/district/education-center-international-academy-057833
140,1176,41,001903,Elkhart ISD,Anderson,B,-3,81,78,1175,https://txschools.net/district/elkhart-isd-001903
140,1176,41,084911,Friendswood ISD,Galveston,A,-3,83,80,6116,https://txschools.net/district/friendswood-isd-084911
140,1176,41,122901,Ft Davis ISD,Jeff Davis,C,-3,77,74,818,https://txschools.net/district/ft-davis-isd-122901
140,1176,41,050902,Gatesville ISD,Coryell,C,-3,77,74,2547,https://txschools.net/district/gatesville-isd-050902
140,1176,41,104901,Haskell CISD,Haskell,B,-3,87,84,545,https://txschools.net/district/haskell-cisd-104901
140,1176,41,039902,Henrietta ISD,Clay,B,-3,81,78,862,https://txschools.net/district/henrietta-isd-039902
140,1176,41,108912,La Joya ISD,Hidalgo,B,-3,85,82,21606,https://txschools.net/district/la-joya-isd-108912
140,1176,41,247903,La Vernia ISD,Wilson,B,-3,80,77,3505,https://txschools.net/district/la-vernia-isd-247903
140,1176,41,227913,Lake Travis ISD,Travis,A,-3,84,81,10748,https://txschools.net/district/lake-travis-isd-227913
140,1176,41,144902,Lexington ISD,Lee,B,-3,81,78,1014,https://txschools.net/district/lexington-isd-144902
140,1176,41,073903,Marlin ISD,Falls,D,-3,71,68,796,https://txschools.net/district/marlin-isd-073903
140,1176,41,158904,Matagorda ISD,Matagorda,C,-3,78,75,118,https://txschools.net/district/matagorda-isd-158904
140,1176,41,173901,Motley County ISD,Motley,A,-3,91,88,188,https://txschools.net/district/motley-county-isd-173901
140,1176,41,080901,Mount Vernon ISD,Franklin,B,-3,88,85,1514,https://txschools.net/district/mount-vernon-isd-080901
140,1176,41,235904,Nursery ISD,Victoria,B,-3,92,89,179,https://txschools.net/district/nursery-isd-235904
140,1176,41,201908,Overton ISD,Rusk,C,-3,79,76,534,https://txschools.net/district/overton-isd-201908
140,1176,41,119903,Perrin-Whitt CISD,Jack,A,-3,91,88,306,https://txschools.net/district/perrin-whitt-cisd-119903
140,1176,41,250904,Quitman ISD,Wood,B,-3,85,82,1216,https://txschools.net/district/quitman-isd-250904
140,1176,41,194903,Rivercrest ISD,Red River,B,-3,89,86,665,https://txschools.net/district/rivercrest-isd-194903
140,1176,41,166904,Rockdale ISD,Milam,C,-3,80,77,1452,https://txschools.net/district/rockdale-isd-166904
