# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/student-achievement-declines
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest Student Achievement declines since 2023-24
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
138,1017,88,152906,Lubbock-Cooper ISD,Lubbock,B,0,88,88,8094,https://txschools.net/district/lubbock-cooper-isd-152906
138,1017,88,107906,Malakoff ISD,Henderson,B,0,84,84,1522,https://txschools.net/district/malakoff-isd-107906
138,1017,88,102902,Marshall ISD,Harrison,D,0,69,69,4726,https://txschools.net/district/marshall-isd-102902
138,1017,88,158904,Matagorda ISD,Matagorda,C,0,72,72,118,https://txschools.net/district/matagorda-isd-158904
138,1017,88,223902,Meadow ISD,Terry,B,0,86,86,199,https://txschools.net/district/meadow-isd-223902
138,1017,88,010901,Medina ISD,Bandera,B,0,79,79,239,https://txschools.net/district/medina-isd-010901
138,1017,88,184904,Millsap ISD,Parker,B,0,83,83,1068,https://txschools.net/district/millsap-isd-184904
138,1017,88,173901,Motley County ISD,Motley,A,0,91,91,188,https://txschools.net/district/motley-county-isd-173901
138,1017,88,049902,Muenster ISD,Cooke,B,0,92,92,551,https://txschools.net/district/muenster-isd-049902
138,1017,88,093904,Navasota ISD,Grimes,C,0,73,73,3127,https://txschools.net/district/navasota-isd-093904
138,1017,88,125903,Orange Grove ISD,Jim Wells,B,0,84,84,1585,https://txschools.net/district/orange-grove-isd-125903
138,1017,88,048903,Paint Rock ISD,Concho,B,0,84,84,330,https://txschools.net/district/paint-rock-isd-048903
138,1017,88,182906,Palo Pinto ISD,Palo Pinto,A,0,94,94,92,https://txschools.net/district/palo-pinto-isd-182906
138,1017,88,033902,Panhandle ISD,Carson,A,0,91,91,576,https://txschools.net/district/panhandle-isd-033902
138,1017,88,249906,Paradise ISD,Wise,B,0,84,84,1372,https://txschools.net/district/paradise-isd-249906
138,1017,88,061903,Pilot Point ISD,Denton,C,0,78,78,1728,https://txschools.net/district/pilot-point-isd-061903
138,1017,88,099903,Quanah ISD,Hardeman,B,0,83,83,396,https://txschools.net/district/quanah-isd-099903
138,1017,88,250904,Quitman ISD,Wood,B,0,83,83,1216,https://txschools.net/district/quitman-isd-250904
138,1017,88,231902,Rankin ISD,Upton,A,0,92,92,300,https://txschools.net/district/rankin-isd-231902
138,1017,88,126907,Rio Vista ISD,Johnson,C,0,77,77,1031,https://txschools.net/district/rio-vista-isd-126907
138,1017,88,041902,Robert Lee ISD,Coke,B,0,89,89,253,https://txschools.net/district/robert-lee-isd-041902
138,1017,88,152908,Roosevelt ISD,Lubbock,B,0,78,78,1115,https://txschools.net/district/roosevelt-isd-152908
138,1017,88,177901,Roscoe Collegiate ISD,Nolan,F,0,50,50,14905,https://txschools.net/district/roscoe-collegiate-isd-177901
138,1017,88,169911,Saint Jo ISD,Montague,B,0,85,85,298,https://txschools.net/district/saint-jo-isd-169911
138,1017,88,152909,Shallowater ISD,Lubbock,B,0,91,91,1714,https://txschools.net/district/shallowater-isd-152909
138,1017,88,047905,Sidney ISD,Comanche,A,0,90,90,115,https://txschools.net/district/sidney-isd-047905
138,1017,88,023902,Silverton ISD,Briscoe,A,0,93,93,194,https://txschools.net/district/silverton-isd-023902
