# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/overall-score-gains
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest overall score gains since 2021-22
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
170,1017,46,237904,Waller ISD,Waller,B,6,74,80,10846,https://txschools.net/district/waller-isd-237904
170,1017,46,044902,Wellington ISD,Collingsworth,B,6,83,89,516,https://txschools.net/district/wellington-isd-044902
170,1017,46,033904,White Deer ISD,Carson,B,6,80,86,302,https://txschools.net/district/white-deer-isd-033904
217,1017,55,020901,Alvin ISD,Brazoria,B,5,81,86,29994,https://txschools.net/district/alvin-isd-020901
217,1017,55,188901,Amarillo ISD,Potter,B,5,80,85,28172,https://txschools.net/district/amarillo-isd-188901
217,1017,55,070901,Avalon ISD,Ellis,B,5,75,80,316,https://txschools.net/district/avalon-isd-070901
217,1017,55,008901,Bellville ISD,Austin,C,5,72,77,2316,https://txschools.net/district/bellville-isd-008901
217,1017,55,223901,Brownfield ISD,Terry,C,5,69,74,1587,https://txschools.net/district/brownfield-isd-223901
217,1017,55,133901,Center Point ISD,Kerr,C,5,74,79,492,https://txschools.net/district/center-point-isd-133901
217,1017,55,084910,Clear Creek ISD,Galveston,B,5,84,89,38634,https://txschools.net/district/clear-creek-isd-084910
217,1017,55,042901,Coleman ISD,Coleman,B,5,76,81,740,https://txschools.net/district/coleman-isd-042901
217,1017,55,112908,Como-Pickton CISD,Hopkins,B,5,81,86,751,https://txschools.net/district/como-pickton-cisd-112908
217,1017,55,161901,Crawford ISD,McLennan,B,5,83,88,585,https://txschools.net/district/crawford-isd-161901
217,1017,55,068901,Ector County ISD,Ector,C,5,72,77,31866,https://txschools.net/district/ector-county-isd-068901
217,1017,55,015905,Edgewood ISD,Bexar,D,5,63,68,7670,https://txschools.net/district/edgewood-isd-015905
217,1017,55,049906,Era ISD,Cooke,A,5,86,91,517,https://txschools.net/district/era-isd-049906
217,1017,55,050901,Evant ISD,Coryell,D,5,64,69,192,https://txschools.net/district/evant-isd-050901
217,1017,55,185902,Farwell ISD,Parmer,B,5,84,89,570,https://txschools.net/district/farwell-isd-185902
217,1017,55,198903,Franklin ISD,Robertson,A,5,88,93,1438,https://txschools.net/district/franklin-isd-198903
217,1017,55,205902,Gregory-Portland ISD,San Patricio,B,5,81,86,5116,https://txschools.net/district/gregory-portland-isd-205902
217,1017,55,086902,Harper ISD,Gillespie,B,5,83,88,566,https://txschools.net/district/harper-isd-086902
217,1017,55,244901,Harrold ISD,Wilbarger,B,5,83,88,159,https://txschools.net/district/harrold-isd-244901
217,1017,55,101913,Humble ISD,Harris,B,5,78,83,47734,https://txschools.net/district/humble-isd-101913
217,1017,55,236902,Huntsville ISD,Walker,C,5,67,72,11504,https://txschools.net/district/huntsville-isd-236902
217,1017,55,093903,Iola ISD,Grimes,A,5,85,90,656,https://txschools.net/district/iola-isd-093903
217,1017,55,246907,Jarrell ISD,Williamson,C,5,69,74,4514,https://txschools.net/district/jarrell-isd-246907
217,1017,55,242905,Kelton ISD,Wheeler,B,5,77,82,129,https://txschools.net/district/kelton-isd-242905
217,1017,55,014906,Killeen ISD,Bell,C,5,74,79,41366,https://txschools.net/district/killeen-isd-014906
217,1017,55,061912,Lake Dallas ISD,Denton,B,5,77,82,3935,https://txschools.net/district/lake-dallas-isd-061912
217,1017,55,227913,Lake Travis ISD,Travis,A,5,86,91,10748,https://txschools.net/district/lake-travis-isd-227913
217,1017,55,187907,Livingston ISD,Polk,C,5,73,78,3988,https://txschools.net/district/livingston-isd-187907
217,1017,55,152901,Lubbock ISD,Lubbock,B,5,77,82,23029,https://txschools.net/district/lubbock-isd-152901
217,1017,55,100907,Lumberton ISD,Hardin,B,5,79,84,4039,https://txschools.net/district/lumberton-isd-100907
217,1017,55,019910,Malta ISD,Bowie,B,5,84,89,208,https://txschools.net/district/malta-isd-019910
217,1017,55,220908,Mansfield ISD,Tarrant,B,5,82,87,34654,https://txschools.net/district/mansfield-isd-220908
217,1017,55,175910,Mildred ISD,Navarro,B,5,81,86,801,https://txschools.net/district/mildred-isd-175910
217,1017,55,173901,Motley County ISD,Motley,A,5,87,92,188,https://txschools.net/district/motley-county-isd-173901
217,1017,55,109910,Mount Calm ISD,Hill,C,5,74,79,176,https://txschools.net/district/mount-calm-isd-109910
217,1017,55,138903,Munday CISD,Knox,B,5,83,88,375,https://txschools.net/district/munday-cisd-138903
217,1017,55,139911,North Lamar ISD,Lamar,C,5,72,77,2362,https://txschools.net/district/north-lamar-isd-139911
217,1017,55,145907,Oakwood ISD,Leon,C,5,71,76,205,https://txschools.net/district/oakwood-isd-145907
217,1017,55,090904,Pampa ISD,Gray,C,5,71,76,3036,https://txschools.net/district/pampa-isd-090904
217,1017,55,184908,Peaster ISD,Parker,B,5,80,85,1715,https://txschools.net/district/peaster-isd-184908
217,1017,55,188902,River Road ISD,Potter,B,5,75,80,1183,https://txschools.net/district/river-road-isd-188902
217,1017,55,041902,Robert Lee ISD,Coke,B,5,80,85,253,https://txschools.net/district/robert-lee-isd-041902
217,1017,55,161922,Robinson ISD,McLennan,A,5,85,90,2401,https://txschools.net/district/robinson-isd-161922
217,1017,55,166904,Rockdale ISD,Milam,C,5,73,78,1452,https://txschools.net/district/rockdale-isd-166904
217,1017,55,037907,Rusk ISD,Cherokee,B,5,77,82,1980,https://txschools.net/district/rusk-isd-037907
217,1017,55,226903,San Angelo ISD,Tom Green,C,5,71,76,12500,https://txschools.net/district/san-angelo-isd-226903
217,1017,55,031913,Santa Maria ISD,Cameron,B,5,81,86,502,https://txschools.net/district/santa-maria-isd-031913
217,1017,55,031914,Santa Rosa ISD,Cameron,B,5,82,87,811,https://txschools.net/district/santa-rosa-isd-031914
217,1017,55,019909,Simms ISD,Bowie,B,5,81,86,462,https://txschools.net/district/simms-isd-019909
217,1017,55,026902,Somerville ISD,Burleson,C,5,66,71,527,https://txschools.net/district/somerville-isd-026902
217,1017,55,201910,Tatum ISD,Rusk,B,5,80,85,1327,https://txschools.net/district/tatum-isd-201910
217,1017,55,246912,Thrall ISD,Williamson,A,5,88,93,916,https://txschools.net/district/thrall-isd-246912
217,1017,55,091907,Tioga ISD,Grayson,A,5,87,92,610,https://txschools.net/district/tioga-isd-091907
217,1017,55,091909,Whitesboro ISD,Grayson,C,5,73,78,1757,https://txschools.net/district/whitesboro-isd-091909
217,1017,55,234907,Wills Point ISD,Van Zandt,C,5,70,75,2882,https://txschools.net/district/wills-point-isd-234907
217,1017,55,105905,Wimberley ISD,Hays,B,5,82,87,2633,https://txschools.net/district/wimberley-isd-105905
273,1017,44,109912,Aquilla ISD,Hill,B,4,85,89,322,https://txschools.net/district/aquilla-isd-109912
273,1017,44,034902,Avinger ISD,Cass,B,4,83,87,103,https://txschools.net/district/avinger-isd-034902
273,1017,44,241901,Boling ISD,Wharton,C,4,74,78,1143,https://txschools.net/district/boling-isd-241901
273,1017,44,017901,Borden County ISD,Borden,A,4,92,96,238,https://txschools.net/district/borden-county-isd-017901
273,1017,44,249902,Boyd ISD,Wise,C,4,73,77,1443,https://txschools.net/district/boyd-isd-249902
273,1017,44,215901,Breckenridge ISD,Stephens,B,4,77,81,1288,https://txschools.net/district/breckenridge-isd-215901
273,1017,44,249903,Bridgeport ISD,Wise,C,4,70,74,2028,https://txschools.net/district/bridgeport-isd-249903
273,1017,44,057904,Cedar Hill ISD,Dallas,C,4,68,72,5876,https://txschools.net/district/cedar-hill-isd-057904
273,1017,44,018901,Clifton ISD,Bosque,B,4,77,81,938,https://txschools.net/district/clifton-isd-018901
273,1017,44,045902,Columbus ISD,Colorado,B,4,77,81,1594,https://txschools.net/district/columbus-isd-045902
273,1017,44,043918,Community ISD,Collin,B,4,76,80,5764,https://txschools.net/district/community-isd-043918
273,1017,44,019901,DeKalb ISD,Bowie,B,4,79,83,928,https://txschools.net/district/dekalb-isd-019901
273,1017,44,072902,Dublin ISD,Erath,A,4,88,92,1078,https://txschools.net/district/dublin-isd-072902
273,1017,44,171901,Dumas ISD,Moore,B,4,81,85,4232,https://txschools.net/district/dumas-isd-171901
273,1017,44,036903,East Chambers ISD,Chambers,B,4,81,85,1563,https://txschools.net/district/east-chambers-isd-036903
273,1017,44,067903,Eastland ISD,Eastland,B,4,77,81,939,https://txschools.net/district/eastland-isd-067903
273,1017,44,077901,Floydada Collegiate ISD,Floyd,B,4,82,86,644,https://txschools.net/district/floydada-collegiate-isd-077901
273,1017,44,186902,Fort Stockton ISD,Pecos,C,4,73,77,11681,https://txschools.net/district/fort-stockton-isd-186902
273,1017,44,001904,Frankston ISD,Anderson,B,4,84,88,785,https://txschools.net/district/frankston-isd-001904
273,1017,44,087901,Glasscock County ISD,Glasscock,A,4,92,96,290,https://txschools.net/district/glasscock-county-isd-087901
273,1017,44,156905,Grady ISD,Martin,A,4,93,97,242,https://txschools.net/district/grady-isd-156905
273,1017,44,057910,Grand Prairie ISD,Dallas,B,4,76,80,25445,https://txschools.net/district/grand-prairie-isd-057910
273,1017,44,220906,Grapevine-Colleyville ISD,Tarrant,A,4,87,91,13343,https://txschools.net/district/grapevine-colleyville-isd-220906
273,1017,44,127903,Hamlin Collegiate ISD,Jones,B,4,76,80,383,https://txschools.net/district/hamlin-collegiate-isd-127903
273,1017,44,100905,Hardin-Jefferson ISD,Hardin,B,4,83,87,2828,https://txschools.net/district/hardin-jefferson-isd-100905
273,1017,44,126906,Keene ISD,Johnson,B,4,82,86,1131,https://txschools.net/district/keene-isd-126906
273,1017,44,240901,Laredo ISD,Webb,A,4,86,90,19461,https://txschools.net/district/laredo-isd-240901
273,1017,44,054902,Lorenzo ISD,Crosby,C,4,73,77,175,https://txschools.net/district/lorenzo-isd-054902
273,1017,44,198906,Mumford ISD,Robertson,A,4,90,94,600,https://txschools.net/district/mumford-isd-198906
273,1017,44,123905,Nederland ISD,Jefferson,A,4,86,90,5359,https://txschools.net/district/nederland-isd-123905
273,1017,44,082903,Pearsall ISD,Frio,C,4,71,75,1900,https://txschools.net/district/pearsall-isd-082903
273,1017,44,227904,Pflugerville ISD,Travis,B,4,77,81,25028,https://txschools.net/district/pflugerville-isd-227904
273,1017,44,231902,Rankin ISD,Upton,A,4,87,91,300,https://txschools.net/district/rankin-isd-231902
273,1017,44,137903,Riviera ISD,Kleberg,B,4,85,89,406,https://txschools.net/district/riviera-isd-137903
273,1017,44,094901,Seguin ISD,Guadalupe,C,4,66,70,7160,https://txschools.net/district/seguin-isd-094901
273,1017,44,091906,Sherman ISD,Grayson,C,4,69,73,7452,https://txschools.net/district/sherman-isd-091906
273,1017,44,049909,Sivells Bend ISD,Cooke,B,4,76,80,56,https://txschools.net/district/sivells-bend-isd-049909
273,1017,44,092907,Spring Hill ISD,Gregg,A,4,89,93,1941,https://txschools.net/district/spring-hill-isd-092907
273,1017,44,057919,Sunnyvale ISD,Dallas,A,4,90,94,2313,https://txschools.net/district/sunnyvale-isd-057919
273,1017,44,129906,Terrell ISD,Kaufman,C,4,69,73,5178,https://txschools.net/district/terrell-isd-129906
273,1017,44,084906,Texas City ISD,Galveston,C,4,73,77,7379,https://txschools.net/district/texas-city-isd-084906
273,1017,44,158902,Tidehaven ISD,Matagorda,A,4,87,91,1038,https://txschools.net/district/tidehaven-isd-158902
273,1017,44,212905,Tyler ISD,Smith,B,4,79,83,18800,https://txschools.net/district/tyler-isd-212905
273,1017,44,184903,Weatherford ISD,Parker,B,4,76,80,8118,https://txschools.net/district/weatherford-isd-184903
273,1017,44,161916,West ISD,McLennan,B,4,85,89,1338,https://txschools.net/district/west-isd-161916
318,1017,69,095901,Abernathy ISD,Hale,B,3,86,89,775,https://txschools.net/district/abernathy-isd-095901
318,1017,69,014901,Academy ISD,Bell,B,3,80,83,1857,https://txschools.net/district/academy-isd-014901
318,1017,69,184907,Aledo ISD,Parker,A,3,89,92,8590,https://txschools.net/district/aledo-isd-184907
318,1017,69,101903,Alief ISD,Harris,C,3,75,78,36376,https://txschools.net/district/alief-isd-101903
318,1017,69,161918,Axtell ISD,McLennan,B,3,83,86,842,https://txschools.net/district/axtell-isd-161918
318,1017,69,011901,Bastrop ISD,Bastrop,C,3,69,72,13325,https://txschools.net/district/bastrop-isd-011901
318,1017,69,187901,Big Sandy ISD,Polk,A,3,89,92,526,https://txschools.net/district/big-sandy-isd-187901
318,1017,69,178902,Bishop CISD,Nueces,A,3,88,91,1427,https://txschools.net/district/bishop-cisd-178902
318,1017,69,130901,Boerne ISD,Kendall,A,3,89,92,11132,https://txschools.net/district/boerne-isd-130901
318,1017,69,116916,Boles ISD,Hunt,B,3,79,82,530,https://txschools.net/district/boles-isd-116916
318,1017,69,203902,Broaddus ISD,San Augustine,A,3,93,96,380,https://txschools.net/district/broaddus-isd-203902
318,1017,69,107902,Brownsboro ISD,Henderson,B,3,80,83,2583,https://txschools.net/district/brownsboro-isd-107902
318,1017,69,121903,Buna ISD,Jasper,C,3,76,79,1412,https://txschools.net/district/buna-isd-121903
318,1017,69,126902,Burleson ISD,Johnson,B,3,80,83,12560,https://txschools.net/district/burleson-isd-126902
318,1017,69,249904,Chico ISD,Wise,C,3,71,74,580,https://txschools.net/district/chico-isd-249904
318,1017,69,071901,Clint ISD,El Paso,B,3,83,86,9829,https://txschools.net/district/clint-isd-071901
318,1017,69,021901,College Station ISD,Brazos,B,3,83,86,13892,https://txschools.net/district/college-station-isd-021901
318,1017,69,115903,Dell City ISD,Hudspeth,B,3,77,80,75,https://txschools.net/district/dell-city-isd-115903
318,1017,69,108902,Donna ISD,Hidalgo,B,3,78,81,12436,https://txschools.net/district/donna-isd-108902
318,1017,69,107905,Eustace ISD,Henderson,B,3,82,85,1685,https://txschools.net/district/eustace-isd-107905
318,1017,69,075906,Fayetteville ISD,Fayette,A,3,94,97,308,https://txschools.net/district/fayetteville-isd-075906
318,1017,69,178914,Flour Bluff ISD,Nueces,B,3,85,88,5375,https://txschools.net/district/flour-bluff-isd-178914
318,1017,69,129902,Forney ISD,Kaufman,C,3,76,79,19643,https://txschools.net/district/forney-isd-129902
318,1017,69,175905,Frost ISD,Navarro,C,3,73,76,459,https://txschools.net/district/frost-isd-175905
318,1017,69,120902,Ganado ISD,Jackson,B,3,80,83,720,https://txschools.net/district/ganado-isd-120902
318,1017,69,050902,Gatesville ISD,Coryell,C,3,75,78,2547,https://txschools.net/district/gatesville-isd-050902
318,1017,69,126911,Godley ISD,Johnson,C,3,74,77,3315,https://txschools.net/district/godley-isd-126911
318,1017,69,143901,Hallettsville ISD,Lavaca,B,3,86,89,1129,https://txschools.net/district/hallettsville-isd-143901
318,1017,69,035902,Hart ISD,Castro,B,3,78,81,208,https://txschools.net/district/hart-isd-035902
318,1017,69,225907,Harts Bluff ISD,Titus,C,3,75,78,873,https://txschools.net/district/harts-bluff-isd-225907
318,1017,69,205903,Ingleside ISD,San Patricio,B,3,82,85,1983,https://txschools.net/district/ingleside-isd-205903
318,1017,69,133904,Ingram ISD,Kerr,A,3,88,91,1365,https://txschools.net/district/ingram-isd-133904
318,1017,69,109907,Itasca ISD,Hill,C,3,69,72,652,https://txschools.net/district/itasca-isd-109907
318,1017,69,126905,Joshua ISD,Johnson,B,3,83,86,5998,https://txschools.net/district/joshua-isd-126905
318,1017,69,128901,Karnes City ISD,Karnes,B,3,80,83,928,https://txschools.net/district/karnes-city-isd-128901
318,1017,69,061905,Krum ISD,Denton,C,3,76,79,2573,https://txschools.net/district/krum-isd-061905
318,1017,69,187906,Leggett ISD,Polk,C,3,69,72,204,https://txschools.net/district/leggett-isd-187906
318,1017,69,212903,Lindale ISD,Smith,A,3,89,92,4613,https://txschools.net/district/lindale-isd-212903
318,1017,69,083902,Loop ISD,Gaines,A,3,93,96,143,https://txschools.net/district/loop-isd-083902
318,1017,69,168902,Loraine ISD,Mitchell,C,3,72,75,133,https://txschools.net/district/loraine-isd-168902
318,1017,69,031906,Los Fresnos CISD,Cameron,A,3,87,90,10284,https://txschools.net/district/los-fresnos-cisd-031906
318,1017,69,113903,Lovelady ISD,Houston,B,3,82,85,526,https://txschools.net/district/lovelady-isd-113903
318,1017,69,043908,Melissa ISD,Collin,A,3,88,91,8560,https://txschools.net/district/melissa-isd-043908
318,1017,69,221904,Merkel ISD,Taylor,C,3,74,77,1127,https://txschools.net/district/merkel-isd-221904
318,1017,69,166903,Milano ISD,Milam,B,3,86,89,394,https://txschools.net/district/milano-isd-166903
318,1017,69,040901,Morton ISD,Cochran,B,3,77,80,350,https://txschools.net/district/morton-isd-040901
318,1017,69,080901,Mount Vernon ISD,Franklin,B,3,83,86,1514,https://txschools.net/district/mount-vernon-isd-080901
318,1017,69,046901,New Braunfels ISD,Comal,B,3,81,84,9710,https://txschools.net/district/new-braunfels-isd-046901
318,1017,69,152902,New Deal ISD,Lubbock,B,3,84,87,697,https://txschools.net/district/new-deal-isd-152902
318,1017,69,145906,Normangee ISD,Leon,B,3,80,83,655,https://txschools.net/district/normangee-isd-145906
318,1017,69,230903,Ore City ISD,Upshur,C,3,76,79,786,https://txschools.net/district/ore-city-isd-230903
318,1017,69,013903,Pettus ISD,Bee,B,3,80,83,378,https://txschools.net/district/pettus-isd-013903
318,1017,69,061906,Ponder ISD,Denton,B,3,81,84,1737,https://txschools.net/district/ponder-isd-061906
318,1017,69,015906,Randolph Field ISD,Bexar,A,3,91,94,1402,https://txschools.net/district/randolph-field-isd-015906
318,1017,69,199901,Rockwall ISD,Rockwall,A,3,88,91,19077,https://txschools.net/district/rockwall-isd-199901
318,1017,69,031912,San Benito CISD,Cameron,C,3,76,79,8620,https://txschools.net/district/san-benito-cisd-031912
318,1017,69,058909,Sands CISD,Dawson,A,3,91,94,225,https://txschools.net/district/sands-cisd-058909
318,1017,69,242902,Shamrock ISD,Wheeler,C,3,75,78,350,https://txschools.net/district/shamrock-isd-242902
318,1017,69,210903,Shelbyville ISD,Shelby,B,3,83,86,862,https://txschools.net/district/shelbyville-isd-210903
318,1017,69,110906,Smyer ISD,Hockley,A,3,90,93,433,https://txschools.net/district/smyer-isd-110906
318,1017,69,184902,Springtown ISD,Parker,C,3,74,77,4227,https://txschools.net/district/springtown-isd-184902
318,1017,69,247906,Stockdale ISD,Wilson,B,3,79,82,879,https://txschools.net/district/stockdale-isd-247906
318,1017,69,171902,Sunray Collegiate ISD,Moore,B,3,82,85,548,https://txschools.net/district/sunray-collegiate-isd-171902
318,1017,69,091918,Tom Bean ISD,Grayson,B,3,77,80,763,https://txschools.net/district/tom-bean-isd-091918
318,1017,69,049903,Valley View ISD,Cooke,B,3,78,81,875,https://txschools.net/district/valley-view-isd-049903
318,1017,69,070912,Waxahachie ISD,Ellis,B,3,77,80,11092,https://txschools.net/district/waxahachie-isd-070912
318,1017,69,202905,West Sabine ISD,Sabine,C,3,74,77,659,https://txschools.net/district/west-sabine-isd-202905
318,1017,69,168903,Westbrook ISD,Mitchell,A,3,89,92,217,https://txschools.net/district/westbrook-isd-168903
318,1017,69,212906,Whitehouse ISD,Smith,A,3,87,90,4840,https://txschools.net/district/whitehouse-isd-212906
318,1017,69,091910,Whitewright ISD,Grayson,B,3,85,88,791,https://txschools.net/district/whitewright-isd-091910
388,1017,90,015901,Alamo Heights ISD,Bexar,B,2,86,88,4723,https://txschools.net/district/alamo-heights-isd-015901
388,1017,90,249901,Alvord ISD,Wise,B,2,82,84,875,https://txschools.net/district/alvord-isd-249901
388,1017,90,061910,Argyle ISD,Denton,A,2,90,92,6551,https://txschools.net/district/argyle-isd-061910
388,1017,90,036902,Barbers Hill ISD,Chambers,A,2,91,93,8069,https://txschools.net/district/barbers-hill-isd-036902
388,1017,90,014902,Bartlett ISD,Bell,C,2,77,79,399,https://txschools.net/district/bartlett-isd-014902
388,1017,90,123910,Beaumont ISD,Jefferson,D,2,67,69,15838,https://txschools.net/district/beaumont-isd-123910
388,1017,90,091901,Bells ISD,Grayson,A,2,89,91,1011,https://txschools.net/district/bells-isd-091901
388,1017,90,014903,Belton ISD,Bell,B,2,78,80,13516,https://txschools.net/district/belton-isd-014903
388,1017,90,016902,Blanco ISD,Blanco,B,2,79,81,1106,https://txschools.net/district/blanco-isd-016902
388,1017,90,116915,Bland ISD,Hunt,B,2,85,87,777,https://txschools.net/district/bland-isd-116915
388,1017,90,117901,Borger ISD,Hutchinson,C,2,76,78,2147,https://txschools.net/district/borger-isd-117901
388,1017,90,001902,Cayuga ISD,Anderson,B,2,87,89,574,https://txschools.net/district/cayuga-isd-001902
388,1017,90,174908,Central Heights ISD,Nacogdoches,A,2,90,92,1106,https://txschools.net/district/central-heights-isd-174908
388,1017,90,103901,Channing ISD,Hartley,B,2,80,82,118,https://txschools.net/district/channing-isd-103901
388,1017,90,139905,Chisum ISD,Lamar,B,2,81,83,1167,https://txschools.net/district/chisum-isd-139905
388,1017,90,030902,Clyde CISD,Callahan,B,2,84,86,1421,https://txschools.net/district/clyde-cisd-030902
388,1017,90,170902,Conroe ISD,Montgomery,B,2,83,85,72218,https://txschools.net/district/conroe-isd-170902
388,1017,90,060902,Cooper ISD,Delta,C,2,77,79,879,https://txschools.net/district/cooper-isd-060902
388,1017,90,078901,Crowell ISD,Foard,B,2,86,88,172,https://txschools.net/district/crowell-isd-078901
388,1017,90,220912,Crowley ISD,Tarrant,B,2,78,80,17052,https://txschools.net/district/crowley-isd-220912
388,1017,90,035901,Dimmitt ISD,Castro,C,2,75,77,1072,https://txschools.net/district/dimmitt-isd-035901
388,1017,90,241903,El Campo ISD,Wharton,B,2,79,81,3206,https://txschools.net/district/el-campo-isd-241903
388,1017,90,011902,Elgin ISD,Bastrop,D,2,64,66,6221,https://txschools.net/district/elgin-isd-011902
388,1017,90,070903,Ennis ISD,Ellis,C,2,76,78,6621,https://txschools.net/district/ennis-isd-070903
388,1017,90,121906,Evadale ISD,Jasper,A,2,88,90,450,https://txschools.net/district/evadale-isd-121906
388,1017,90,071903,Fabens ISD,El Paso,B,2,78,80,1812,https://txschools.net/district/fabens-isd-071903
388,1017,90,070905,Ferris ISD,Ellis,B,2,81,83,3031,https://txschools.net/district/ferris-isd-070905
388,1017,90,247901,Floresville ISD,Wilson,B,2,79,81,3893,https://txschools.net/district/floresville-isd-247901
388,1017,90,101910,Galena Park ISD,Harris,B,2,86,88,20108,https://txschools.net/district/galena-park-isd-101910
388,1017,90,230902,Gilmer ISD,Upshur,B,2,85,87,2923,https://txschools.net/district/gilmer-isd-230902
388,1017,90,167901,Goldthwaite ISD,Mills,B,2,87,89,504,https://txschools.net/district/goldthwaite-isd-167901
388,1017,90,234904,Grand Saline ISD,Van Zandt,B,2,78,80,1205,https://txschools.net/district/grand-saline-isd-234904
388,1017,90,031903,Harlingen CISD,Cameron,B,2,85,87,16187,https://txschools.net/district/harlingen-cisd-031903
388,1017,90,230905,Harmony ISD,Upshur,B,2,82,84,855,https://txschools.net/district/harmony-isd-230905
388,1017,90,059901,Hereford ISD,Deaf Smith,C,2,69,71,3836,https://txschools.net/district/hereford-isd-059901
388,1017,90,097903,Hico ISD,Hamilton,B,2,78,80,614,https://txschools.net/district/hico-isd-097903
388,1017,90,014905,Holland ISD,Bell,A,2,88,90,669,https://txschools.net/district/holland-isd-014905
388,1017,90,109905,Hubbard ISD,Hill,C,2,75,77,398,https://txschools.net/district/hubbard-isd-109905
388,1017,90,133902,Hunt ISD,Kerr,A,2,90,92,211,https://txschools.net/district/hunt-isd-133902
388,1017,90,003904,Huntington ISD,Angelina,B,2,80,82,1496,https://txschools.net/district/huntington-isd-003904
388,1017,90,208903,Ira ISD,Scurry,A,2,92,94,307,https://txschools.net/district/ira-isd-208903
388,1017,90,118902,Irion County ISD,Irion,A,2,89,91,307,https://txschools.net/district/irion-county-isd-118902
388,1017,90,057912,Irving ISD,Dallas,C,2,76,78,29182,https://txschools.net/district/irving-isd-057912
388,1017,90,220914,Kennedale ISD,Tarrant,B,2,79,81,2659,https://txschools.net/district/kennedale-isd-220914
388,1017,90,121905,Kirbyville CISD,Jasper,C,2,76,78,1443,https://txschools.net/district/kirbyville-cisd-121905
388,1017,90,079901,Lamar CISD,Fort Bend,B,2,85,87,48645,https://txschools.net/district/lamar-cisd-079901
388,1017,90,111902,Lipan ISD,Hood,B,2,81,83,492,https://txschools.net/district/lipan-isd-111902
388,1017,90,245902,Lyford CISD,Willacy,B,2,82,84,1366,https://txschools.net/district/lyford-cisd-245902
388,1017,90,129905,Mabank ISD,Kaufman,B,2,85,87,4098,https://txschools.net/district/mabank-isd-129905
388,1017,90,170906,Magnolia ISD,Montgomery,B,2,85,87,15329,https://txschools.net/district/magnolia-isd-170906
388,1017,90,027904,Marble Falls ISD,Burnet,C,2,73,75,4054,https://txschools.net/district/marble-falls-isd-027904
388,1017,90,043907,McKinney ISD,Collin,B,2,85,87,23667,https://txschools.net/district/mckinney-isd-043907
388,1017,90,162904,McMullen County ISD,McMullen,A,2,94,96,286,https://txschools.net/district/mcmullen-county-isd-162904
388,1017,90,147903,Mexia ISD,Limestone,C,2,74,76,1780,https://txschools.net/district/mexia-isd-147903
388,1017,90,197902,Miami ISD,Roberts,A,2,91,93,179,https://txschools.net/district/miami-isd-197902
388,1017,90,165901,Midland ISD,Midland,C,2,73,75,29048,https://txschools.net/district/midland-isd-165901
388,1017,90,170903,Montgomery ISD,Montgomery,B,2,86,88,9699,https://txschools.net/district/montgomery-isd-170903
388,1017,90,174904,Nacogdoches ISD,Nacogdoches,C,2,71,73,5513,https://txschools.net/district/nacogdoches-isd-174904
388,1017,90,037908,New Summerfield ISD,Cherokee,B,2,85,87,512,https://txschools.net/district/new-summerfield-isd-037908
388,1017,90,112906,North Hopkins ISD,Hopkins,B,2,84,86,517,https://txschools.net/district/north-hopkins-isd-112906
388,1017,90,139909,Paris ISD,Lamar,B,2,78,80,3728,https://txschools.net/district/paris-isd-139909
388,1017,90,195901,Pecos-Barstow-Toyah ISD,Reeves,C,2,69,71,2945,https://txschools.net/district/pecos-barstow-toyah-isd-195901
388,1017,90,123907,Port Arthur ISD,Jefferson,C,2,69,71,7664,https://txschools.net/district/port-arthur-isd-123907
388,1017,90,043912,Prosper ISD,Collin,A,2,89,91,33583,https://txschools.net/district/prosper-isd-043912
388,1017,90,137902,Ricardo ISD,Kleberg,B,2,87,89,667,https://txschools.net/district/ricardo-isd-137902
388,1017,90,093905,Richards ISD,Grimes,C,2,72,74,261,https://txschools.net/district/richards-isd-093905
388,1017,90,178909,Robstown ISD,Nueces,D,2,67,69,2478,https://txschools.net/district/robstown-isd-178909
388,1017,90,004901,Rockport-Fulton ISD,Aransas,C,2,71,73,2831,https://txschools.net/district/rockport-fulton-isd-004901
388,1017,90,246909,Round Rock ISD,Williamson,B,2,87,89,45865,https://txschools.net/district/round-rock-isd-246909
388,1017,90,104903,Rule ISD,Haskell,B,2,79,81,143,https://txschools.net/district/rule-isd-104903
388,1017,90,123913,Sabine Pass ISD,Jefferson,B,2,84,86,373,https://txschools.net/district/sabine-pass-isd-123913
