# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/closing-the-gaps-declines
# rows: 1012 (excluding this header and the column row)
# ranking: Texas school districts with the largest Closing the Gaps declines since 2023-24
# population: 1,012 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 5 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
163,1012,29,246906,Hutto ISD,Williamson,C,-4,79,75,11069,https://txschools.net/district/hutto-isd-246906
163,1012,29,205903,Ingleside ISD,San Patricio,B,-4,88,84,1983,https://txschools.net/district/ingleside-isd-205903
163,1012,29,015916,Judson ISD,Bexar,C,-4,71,67,22556,https://txschools.net/district/judson-isd-015916
163,1012,29,077902,Lockney ISD,Floyd,D,-4,64,60,387,https://txschools.net/district/lockney-isd-077902
163,1012,29,141902,Lometa ISD,Lampasas,B,-4,75,71,293,https://txschools.net/district/lometa-isd-141902
163,1012,29,234905,Martins Mill ISD,Van Zandt,B,-4,86,82,447,https://txschools.net/district/martins-mill-isd-234905
163,1012,29,200906,Olfen ISD,Runnels,B,-4,83,79,137,https://txschools.net/district/olfen-isd-200906
163,1012,29,061903,Pilot Point ISD,Denton,C,-4,78,74,1728,https://txschools.net/district/pilot-point-isd-061903
163,1012,29,137902,Ricardo ISD,Kleberg,B,-4,91,87,667,https://txschools.net/district/ricardo-isd-137902
163,1012,29,093905,Richards ISD,Grimes,C,-4,71,67,261,https://txschools.net/district/richards-isd-093905
163,1012,29,194903,Rivercrest ISD,Red River,B,-4,83,79,665,https://txschools.net/district/rivercrest-isd-194903
163,1012,29,004901,Rockport-Fulton ISD,Aransas,C,-4,70,66,2831,https://txschools.net/district/rockport-fulton-isd-004901
163,1012,29,014908,Salado ISD,Bell,B,-4,75,71,2582,https://txschools.net/district/salado-isd-014908
163,1012,29,152909,Shallowater ISD,Lubbock,B,-4,89,85,1714,https://txschools.net/district/shallowater-isd-152909
